# energy of ch2o ( 0.0000 ps of eq)
         time    e_total         e_kin       e_pot  e_nonbond    e_bonded    e_boundary       e_vdw      e_elst      e_bond     e_angle   e_tors        e_oop temperature    pressure
      0.1779      3.911844      3.6553      0.2565      0.0000      0.2565      0.0000      0.0000      0.0000      0.1033      0.0725      0.0000      0.0807   306.57099    45.18263
      0.1789      3.911904      3.6133      0.2986      0.0000      0.2986      0.0000      0.0000      0.0000      0.1716      0.0537      0.0000      0.0733   303.04945    65.39788
      0.1799      3.911971      3.4288      0.4831      0.0000      0.4831      0.0000      0.0000      0.0000      0.2085      0.2137      0.0000      0.0610   287.57661    78.70479
      0.1809      3.912003      3.2011      0.7109      0.0000      0.7109      0.0000      0.0000      0.0000      0.1908      0.4740      0.0000      0.0461   268.47276    82.76632
      0.1819      3.912022      2.9842      0.9279      0.0000      0.9279      0.0000      0.0000      0.0000      0.1678      0.7291      0.0000      0.0310   250.28138    76.87843
      0.1829      3.912057      2.8132      1.0989      0.0000      1.0989      0.0000      0.0000      0.0000      0.1864      0.8950      0.0000      0.0176   235.94015    62.59767
      0.1839      3.912091      2.7421      1.1700      0.0000      1.1700      0.0000      0.0000      0.0000      0.2270      0.9357      0.0000      0.0073   229.97747    43.89336
      0.1849      3.912080      2.8195      1.0925      0.0000      1.0925      0.0000      0.0000      0.0000      0.2306      0.8607      0.0000      0.0013   236.47426    25.87753
      0.1859      3.912013      3.0270      0.8850      0.0000      0.8850      0.0000      0.0000      0.0000      0.1766      0.7082      0.0000      0.0002   253.87182    12.67091
      0.1869      3.911939      3.2656      0.6464      0.0000      0.6464      0.0000      0.0000      0.0000      0.1121      0.5299      0.0000      0.0044   273.88373     5.98301
      0.1879      3.911911      3.4234      0.4886      0.0000      0.4886      0.0000      0.0000      0.0000      0.0967      0.3786      0.0000      0.0133   287.11658     5.27021
      0.1889      3.911938      3.4556      0.4564      0.0000      0.4564      0.0000      0.0000      0.0000      0.1355      0.2952      0.0000      0.0256   289.81840     8.81123
      0.1899      3.911978      3.3969      0.5151      0.0000      0.5151      0.0000      0.0000      0.0000      0.1788      0.2973      0.0000      0.0391   284.89467    14.51066
      0.1909      3.911994      3.3044      0.6075      0.0000      0.6075      0.0000      0.0000      0.0000      0.1814      0.3756      0.0000      0.0506   277.14390    20.12192
      0.1919      3.911990      3.2041      0.7079      0.0000      0.7079      0.0000      0.0000      0.0000      0.1446      0.5057      0.0000      0.0575   268.72815    23.52842
      0.1929      3.911990      3.0913      0.8207      0.0000      0.8207      0.0000      0.0000      0.0000      0.0996      0.6623      0.0000      0.0588   259.26920    23.52072
      0.1939      3.912007      2.9674      0.9446      0.0000      0.9446      0.0000      0.0000      0.0000      0.0680      0.8217      0.0000      0.0548   248.87758    20.59266
      0.1949      3.912031      2.8588      1.0532      0.0000      1.0532      0.0000      0.0000      0.0000      0.0522      0.9539      0.0000      0.0472   239.76672    16.94762
      0.1959      3.912046      2.8023      1.1097      0.0000      1.1097      0.0000      0.0000      0.0000      0.0504      1.0215      0.0000      0.0378   235.02935    15.54800
      0.1969      3.912049      2.8224      1.0897      0.0000      1.0897      0.0000      0.0000      0.0000      0.0665      0.9950      0.0000      0.0282   236.71365    18.80509
      0.1979      3.912042      2.9236      0.9884      0.0000      0.9884      0.0000      0.0000      0.0000      0.0992      0.8700      0.0000      0.0192   245.20589    27.59285
      0.1989      3.912024      3.0943      0.8177      0.0000      0.8177      0.0000      0.0000      0.0000      0.1338      0.6723      0.0000      0.0116   259.52198    40.84466
      0.1999      3.911992      3.3052      0.6068      0.0000      0.6068      0.0000      0.0000      0.0000      0.1504      0.4509      0.0000      0.0056   277.20403    55.68667
      0.2009      3.911948      3.5037      0.4083      0.0000      0.4083      0.0000      0.0000      0.0000      0.1399      0.2667      0.0000      0.0016   293.85266    68.07163
      0.2019      3.911908      3.6197      0.2922      0.0000      0.2922      0.0000      0.0000      0.0000      0.1116      0.1806      0.0000      0.0000   303.58396    73.89911
      0.2029      3.911896      3.5909      0.3210      0.0000      0.3210      0.0000      0.0000      0.0000      0.0843      0.2356      0.0000      0.0011   301.16837    70.40979
      0.2039      3.911926      3.3979      0.5140      0.0000      0.5140      0.0000      0.0000      0.0000      0.0745      0.4345      0.0000      0.0050   284.98291    57.36968
      0.2049      3.911993      3.0869      0.8251      0.0000      0.8251      0.0000      0.0000      0.0000      0.0878      0.7259      0.0000      0.0114   258.89803    37.50132
      0.2059      3.912074      2.7620      1.1500      0.0000      1.1500      0.0000      0.0000      0.0000      0.1163      1.0143      0.0000      0.0195   231.65271    15.87180
      0.2069      3.912133      2.5477      1.3644      0.0000      1.3644      0.0000      0.0000      0.0000      0.1410      1.1955      0.0000      0.0280   213.67695    -1.62842
      0.2079      3.912145      2.5362      1.3759      0.0000      1.3759      0.0000      0.0000      0.0000      0.1434      1.1972      0.0000      0.0354   212.71121   -10.20049
      0.2089      3.912100      2.7453      1.1668      0.0000      1.1668      0.0000      0.0000      0.0000      0.1196      1.0067      0.0000      0.0404   230.25053    -7.74505
      0.2099      3.912016      3.1066      0.8054      0.0000      0.8054      0.0000      0.0000      0.0000      0.0851      0.6782      0.0000      0.0421   260.55181     4.45200
      0.2109      3.911926      3.4906      0.4214      0.0000      0.4214      0.0000      0.0000      0.0000      0.0612      0.3199      0.0000      0.0403   292.75254    22.22255
      0.2119      3.911864      3.7569      0.1550      0.0000      0.1550      0.0000      0.0000      0.0000      0.0559      0.0636      0.0000      0.0355   315.08755    39.99318
      0.2129      3.911850      3.8064      0.1054      0.0000      0.1054      0.0000      0.0000      0.0000      0.0568      0.0197      0.0000      0.0288   319.24568    52.64635
      0.2139      3.911889      3.6154      0.2965      0.0000      0.2965      0.0000      0.0000      0.0000      0.0480      0.2270      0.0000      0.0214   303.22609    57.10439
      0.2149      3.911972      3.2444      0.6676      0.0000      0.6676      0.0000      0.0000      0.0000      0.0295      0.6239      0.0000      0.0142   272.10605    53.17468
      0.2159      3.912074      2.8227      1.0894      0.0000      1.0894      0.0000      0.0000      0.0000      0.0172      1.0641      0.0000      0.0081   236.73587    43.45536
      0.2169      3.912154      2.5077      1.4045      0.0000      1.4045      0.0000      0.0000      0.0000      0.0224      1.3786      0.0000      0.0035   210.31892    32.30231
      0.2179      3.912175      2.4236      1.4886      0.0000      1.4886      0.0000      0.0000      0.0000      0.0377      1.4501      0.0000      0.0008   203.26636    24.10909
      0.2189      3.912124      2.6025      1.3096      0.0000      1.3096      0.0000      0.0000      0.0000      0.0482      1.2614      0.0000      0.0000   218.27175    21.52453
      0.2199      3.912025      2.9653      0.9468      0.0000      0.9468      0.0000      0.0000      0.0000      0.0506      0.8947      0.0000      0.0015   248.69623    24.45517
      0.2209      3.911930      3.3611      0.5508      0.0000      0.5508      0.0000      0.0000      0.0000      0.0538      0.4917      0.0000      0.0052   281.89908    30.38328
      0.2219      3.911878      3.6433      0.2685      0.0000      0.2685      0.0000      0.0000      0.0000      0.0624      0.1951      0.0000      0.0110   305.56748    35.75267
      0.2229      3.911879      3.7301      0.1818      0.0000      0.1818      0.0000      0.0000      0.0000      0.0678      0.0959      0.0000      0.0182   312.84213    37.56775
      0.2239      3.911917      3.6193      0.2926      0.0000      0.2926      0.0000      0.0000      0.0000      0.0619      0.2051      0.0000      0.0257   303.54945    34.43775
      0.2249      3.911973      3.3671      0.5449      0.0000      0.5449      0.0000      0.0000      0.0000      0.0536      0.4592      0.0000      0.0321   282.39584    26.87641
      0.2259      3.912035      3.0604      0.8516      0.0000      0.8516      0.0000      0.0000      0.0000      0.0617      0.7535      0.0000      0.0364   256.67605    17.08139
      0.2269      3.912090      2.7971      1.1150      0.0000      1.1150      0.0000      0.0000      0.0000      0.0899      0.9874      0.0000      0.0377   234.59065     8.35692
      0.2279      3.912116      2.6621      1.2500      0.0000      1.2500      0.0000      0.0000      0.0000      0.1146      1.0993      0.0000      0.0361   223.26909     4.15096
      0.2289      3.912096      2.6944      1.2177      0.0000      1.2177      0.0000      0.0000      0.0000      0.1069      1.0786      0.0000      0.0321   225.97980     6.81615
      0.2299      3.912040      2.8639      1.0482      0.0000      1.0482      0.0000      0.0000      0.0000      0.0666      0.9550      0.0000      0.0265   240.19157    16.59847
      0.2309      3.911983      3.0861      0.8259      0.0000      0.8259      0.0000      0.0000      0.0000      0.0287      0.7769      0.0000      0.0203   258.83194    31.46814
      0.2319      3.911957      3.2743      0.6376      0.0000      0.6376      0.0000      0.0000      0.0000      0.0309      0.5927      0.0000      0.0140   274.61889    47.93156
      0.2329      3.911965      3.3877      0.5242      0.0000      0.5242      0.0000      0.0000      0.0000      0.0737      0.4423      0.0000      0.0083   284.12930    62.28249
      0.2339      3.911982      3.4357      0.4763      0.0000      0.4763      0.0000      0.0000      0.0000      0.1169      0.3556      0.0000      0.0037   288.15367    71.54477
      0.2349      3.911980      3.4399      0.4721      0.0000      0.4721      0.0000      0.0000      0.0000      0.1192      0.3521      0.0000      0.0008   288.50344    73.83116
      0.2359      3.911966      3.3987      0.5133      0.0000      0.5133      0.0000      0.0000      0.0000      0.0786      0.4346      0.0000      0.0000   285.04945    68.45094
      0.2369      3.911966      3.2941      0.6179      0.0000      0.6179      0.0000      0.0000      0.0000      0.0323      0.5837      0.0000      0.0019   276.27273    56.15104
      0.2379      3.911994      3.1287      0.7833      0.0000      0.7833      0.0000      0.0000      0.0000      0.0164      0.7603      0.0000      0.0065   262.40519    39.34053
      0.2389      3.912035      2.9468      0.9652      0.0000      0.9652      0.0000      0.0000      0.0000      0.0327      0.9187      0.0000      0.0139   247.14789    21.74170
      0.2399      3.912059      2.8101      1.1020      0.0000      1.1020      0.0000      0.0000      0.0000      0.0577      1.0208      0.0000      0.0235   235.68168     7.24657
      0.2409      3.912058      2.7565      1.1555      0.0000      1.1555      0.0000      0.0000      0.0000      0.0782      1.0431      0.0000      0.0341   231.19136    -1.45046
      0.2419      3.912051      2.7883      1.1237      0.0000      1.1237      0.0000      0.0000      0.0000      0.1042      0.9753      0.0000      0.0443   233.85466    -3.54978
      0.2429      3.912052      2.8966      1.0154      0.0000      1.0154      0.0000      0.0000      0.0000      0.1432      0.8204      0.0000      0.0519   242.94009     0.13046
      0.2439      3.912047      3.0814      0.8307      0.0000      0.8307      0.0000      0.0000      0.0000      0.1736      0.6019      0.0000      0.0551   258.43637     7.84615
      0.2449      3.912004      3.3282      0.5838      0.0000      0.5838      0.0000      0.0000      0.0000      0.1600      0.3709      0.0000      0.0528   279.13919    17.33894
      0.2459      3.911925      3.5679      0.3440      0.0000      0.3440      0.0000      0.0000      0.0000      0.0992      0.1992      0.0000      0.0455   299.24021    25.99593
      0.2469      3.911862      3.6820      0.2298      0.0000      0.2298      0.0000      0.0000      0.0000      0.0406      0.1544      0.0000      0.0348   308.81306    31.39481
      0.2479      3.911873      3.5787      0.3331      0.0000      0.3331      0.0000      0.0000      0.0000      0.0421      0.2681      0.0000      0.0229   300.14819    32.46743
      0.2489      3.911963      3.2770      0.6349      0.0000      0.6349      0.0000      0.0000      0.0000      0.1053      0.5175      0.0000      0.0122   274.84361    30.47304
      0.2499      3.912072      2.9130      0.9991      0.0000      0.9991      0.0000      0.0000      0.0000      0.1667      0.8281      0.0000      0.0043   244.31488    28.62821
      0.2509      3.912132      2.6522      1.2599      0.0000      1.2599      0.0000      0.0000      0.0000      0.1644      1.0952      0.0000      0.0003   222.44055    30.26168
      0.2519      3.912126      2.5879      1.3242      0.0000      1.3242      0.0000      0.0000      0.0000      0.1070      1.2164      0.0000      0.0009   217.04650    36.77998
      0.2529      3.912088      2.7144      1.1977      0.0000      1.1977      0.0000      0.0000      0.0000      0.0620      1.1297      0.0000      0.0060   227.65441    46.95802
      0.2539      3.912049      2.9747      0.9373      0.0000      0.9373      0.0000      0.0000      0.0000      0.0747      0.8473      0.0000      0.0153   249.49143    57.80061
      0.2549      3.912000      3.3048      0.6072      0.0000      0.6072      0.0000      0.0000      0.0000      0.1132      0.4665      0.0000      0.0276   277.16977    65.88132
      0.2559      3.911921      3.6219      0.2900      0.0000      0.2900      0.0000      0.0000      0.0000      0.1105      0.1384      0.0000      0.0411   303.76895    68.14437
      0.2569      3.911840      3.8041      0.1078      0.0000      0.1078      0.0000      0.0000      0.0000      0.0538      0.0006      0.0000      0.0534   319.04546    62.36546
      0.2579      3.911827      3.7337      0.1781      0.0000      0.1781      0.0000      0.0000      0.0000      0.0070      0.1091      0.0000      0.0620   313.14761    48.06321
      0.2589      3.911919      3.3987      0.5132      0.0000      0.5132      0.0000      0.0000      0.0000      0.0325      0.4159      0.0000      0.0649   285.05078    27.70454
      0.2599      3.912065      2.9425      0.9695      0.0000      0.9695      0.0000      0.0000      0.0000      0.1097      0.7983      0.0000      0.0615   246.78870     6.80908
      0.2609      3.912161      2.5855      1.3267      0.0000      1.3267      0.0000      0.0000      0.0000      0.1583      1.1157      0.0000      0.0526   216.84403    -8.05192
      0.2619      3.912153      2.4743      1.4378      0.0000      1.4378      0.0000      0.0000      0.0000      0.1374      1.2602      0.0000      0.0402   207.52283   -12.39081
      0.2629      3.912080      2.6019      1.3102      0.0000      1.3102      0.0000      0.0000      0.0000      0.0948      1.1887      0.0000      0.0268   218.21997    -5.76458
      0.2639      3.912018      2.8624      1.0496      0.0000      1.0496      0.0000      0.0000      0.0000      0.1009      0.9341      0.0000      0.0146   240.06786     8.74705
      0.2649      3.911990      3.1593      0.7527      0.0000      0.7527      0.0000      0.0000      0.0000      0.1530      0.5939      0.0000      0.0057   264.97316    26.57191
      0.2659      3.911958      3.4412      0.4707      0.0000      0.4707      0.0000      0.0000      0.0000      0.1756      0.2942      0.0000      0.0009   288.61661    43.23926
      0.2669      3.911900      3.6530      0.2589      0.0000      0.2589      0.0000      0.0000      0.0000      0.1218      0.1369      0.0000      0.0002   306.37425    54.87175
      0.2679      3.911856      3.7063      0.2055      0.0000      0.2055      0.0000      0.0000      0.0000      0.0446      0.1578      0.0000      0.0032   310.84800    58.58642
      0.2689      3.911892      3.5420      0.3699      0.0000      0.3699      0.0000      0.0000      0.0000      0.0399      0.3213      0.0000      0.0087   297.06725    53.65597
      0.2699      3.912004      3.2186      0.6934      0.0000      0.6934      0.0000      0.0000      0.0000      0.1252      0.5524      0.0000      0.0158   269.94098    42.57433
      0.2709      3.912105      2.9035      1.0086      0.0000      1.0086      0.0000      0.0000      0.0000      0.2096      0.7755      0.0000      0.0234   243.52002    30.36154
      0.2719      3.912115      2.7480      1.1642      0.0000      1.1642      0.0000      0.0000      0.0000      0.1970      0.9365      0.0000      0.0307   230.47092    21.92147
      0.2729      3.912046      2.7701      1.1419      0.0000      1.1419      0.0000      0.0000      0.0000      0.0993      1.0056      0.0000      0.0370   232.33130    19.42857
      0.2739      3.911987      2.8740      1.0380      0.0000      1.0380      0.0000      0.0000      0.0000      0.0204      0.9759      0.0000      0.0417   241.03996    21.88294
      0.2749      3.911992      2.9726      0.9394      0.0000      0.9394      0.0000      0.0000      0.0000      0.0318      0.8633      0.0000      0.0443   249.30816    26.79080
      0.2759      3.912026      3.0686      0.8435      0.0000      0.8435      0.0000      0.0000      0.0000      0.0936      0.7054      0.0000      0.0444   257.35978    31.93158
      0.2769      3.912018      3.2055      0.7065      0.0000      0.7065      0.0000      0.0000      0.0000      0.1162      0.5484      0.0000      0.0418   268.84728    35.66762
      0.2779      3.911957      3.3688      0.5432      0.0000      0.5432      0.0000      0.0000      0.0000      0.0769      0.4296      0.0000      0.0366   282.54032    36.43021
      0.2789      3.911909      3.4719      0.4400      0.0000      0.4400      0.0000      0.0000      0.0000      0.0406      0.3701      0.0000      0.0294   291.18665    33.00844
      0.2799      3.911926      3.4464      0.4656      0.0000      0.4656      0.0000      0.0000      0.0000      0.0649      0.3795      0.0000      0.0211   289.04611    25.85559
      0.2809      3.911984      3.3174      0.5946      0.0000      0.5946      0.0000      0.0000      0.0000      0.1216      0.4599      0.0000      0.0130   278.23144    17.80048
      0.2819      3.912015      3.1694      0.7426      0.0000      0.7426      0.0000      0.0000      0.0000      0.1385      0.5978      0.0000      0.0063   265.81982    12.84045
      0.2829      3.911998      3.0504      0.8616      0.0000      0.8616      0.0000      0.0000      0.0000      0.1008      0.7590      0.0000      0.0018   255.84053    13.81445
      0.2839      3.911980      2.9403      0.9717      0.0000      0.9717      0.0000      0.0000      0.0000      0.0748      0.8969      0.0000      0.0000   246.60145    21.02516
      0.2849      3.912015      2.8187      1.0933      0.0000      1.0933      0.0000      0.0000      0.0000      0.1224      0.9697      0.0000      0.0012   236.40809    32.74850
      0.2859      3.912082      2.7374      1.1746      0.0000      1.1746      0.0000      0.0000      0.0000      0.2167      0.9527      0.0000      0.0053   229.58938    46.53305
      0.2869      3.912110      2.7927      1.1194      0.0000      1.1194      0.0000      0.0000      0.0000      0.2666      0.8410      0.0000      0.0119   234.22246    59.74337
      0.2879      3.912054      3.0213      0.8907      0.0000      0.8907      0.0000      0.0000      0.0000      0.2208      0.6496      0.0000      0.0204   253.39910    69.27554
      0.2889      3.911952      3.3388      0.5731      0.0000      0.5731      0.0000      0.0000      0.0000      0.1263      0.4169      0.0000      0.0299   280.02651    71.72217
      0.2899      3.911878      3.5913      0.3205      0.0000      0.3205      0.0000      0.0000      0.0000      0.0742      0.2069      0.0000      0.0394   301.20501    64.75425
      0.2909      3.911872      3.6663      0.2456      0.0000      0.2456      0.0000      0.0000      0.0000      0.1011      0.0967      0.0000      0.0478   307.49182    48.81690
      0.2919      3.911911      3.5511      0.3608      0.0000      0.3608      0.0000      0.0000      0.0000      0.1628      0.1441      0.0000      0.0540   297.82884    27.53042
      0.2929      3.911957      3.3039      0.6081      0.0000      0.6081      0.0000      0.0000      0.0000      0.1971      0.3541      0.0000      0.0569   277.09693     6.31489
      0.2939      3.912002      2.9991      0.9129      0.0000      0.9129      0.0000      0.0000      0.0000      0.1907      0.6661      0.0000      0.0560   251.53423    -9.66328
      0.2949      3.912060      2.7132      1.1988      0.0000      1.1988      0.0000      0.0000      0.0000      0.1748      0.9730      0.0000      0.0511   227.55744   -16.88183
      0.2959      3.912119      2.5382      1.3739      0.0000      1.3739      0.0000      0.0000      0.0000      0.1711      1.1603      0.0000      0.0425   212.87889   -13.94725
      0.2969      3.912138      2.5631      1.3491      0.0000      1.3491      0.0000      0.0000      0.0000      0.1679      1.1499      0.0000      0.0313   214.96385    -1.78346
      0.2979      3.912085      2.8129      1.0992      0.0000      1.0992      0.0000      0.0000      0.0000      0.1473      0.9325      0.0000      0.0194   235.91678    16.25508
      0.2989      3.911982      3.2058      0.7062      0.0000      0.7062      0.0000      0.0000      0.0000      0.1170      0.5802      0.0000      0.0089   268.87041    34.93404
      0.2999      3.911885      3.5833      0.3286      0.0000      0.3286      0.0000      0.0000      0.0000      0.0984      0.2282      0.0000      0.0020   300.52985    48.80214
      0.3009      3.911840      3.7946      0.1172      0.0000      0.1172      0.0000      0.0000      0.0000      0.0961      0.0211      0.0000      0.0000   318.25390    54.34668
      0.3019      3.911855      3.7674      0.1445      0.0000      0.1445      0.0000      0.0000      0.0000      0.0981      0.0434      0.0000      0.0030   315.96832    51.36332
      0.3029      3.911914      3.5241      0.3878      0.0000      0.3878      0.0000      0.0000      0.0000      0.1027      0.2751      0.0000      0.0101   295.56347    42.80813
      0.3039      3.911996      3.1591      0.7529      0.0000      0.7529      0.0000      0.0000      0.0000      0.1257      0.6072      0.0000      0.0199   264.95694    33.43378
      0.3049      3.912075      2.8031      1.1090      0.0000      1.1090      0.0000      0.0000      0.0000      0.1738      0.9039      0.0000      0.0313   235.09503    27.95935
      0.3059      3.912121      2.5801      1.3320      0.0000      1.3320      0.0000      0.0000      0.0000      0.2247      1.0643      0.0000      0.0430   216.39419    29.33950
      0.3069      3.912112      2.5605      1.3516      0.0000      1.3516      0.0000      0.0000      0.0000      0.2446      1.0528      0.0000      0.0542   214.75199    37.55883
      0.3079      3.912056      2.7304      1.1816      0.0000      1.1816      0.0000      0.0000      0.0000      0.2218      0.8958      0.0000      0.0640   229.00140    49.45597
      0.3089      3.911988      3.0049      0.9071      0.0000      0.9071      0.0000      0.0000      0.0000      0.1758      0.6599      0.0000      0.0714   252.01947    59.88207
      0.3099      3.911939      3.2781      0.6339      0.0000      0.6339      0.0000      0.0000      0.0000      0.1336      0.4253      0.0000      0.0750   274.93057    63.79964
      0.3109      3.911916      3.4702      0.4418      0.0000      0.4418      0.0000      0.0000      0.0000      0.1076      0.2605      0.0000      0.0737   291.04217    58.29441
      0.3119      3.911910      3.5409      0.3710      0.0000      0.3710      0.0000      0.0000      0.0000      0.1001      0.2042      0.0000      0.0667   296.97615    43.58485
      0.3129      3.911922      3.4811      0.4308      0.0000      0.4308      0.0000      0.0000      0.0000      0.1191      0.2572      0.0000      0.0546   291.96133    22.86953
      0.3139      3.911960      3.3128      0.5991      0.0000      0.5991      0.0000      0.0000      0.0000      0.1703      0.3899      0.0000      0.0389   277.84538     1.43605
      0.3149      3.912020      3.0995      0.8125      0.0000      0.8125      0.0000      0.0000      0.0000      0.2311      0.5587      0.0000      0.0228   259.95423   -14.64244
      0.3159      3.912067      2.9335      0.9786      0.0000      0.9786      0.0000      0.0000      0.0000      0.2498      0.7194      0.0000      0.0094   246.02878   -20.22394
      0.3169      3.912064      2.8835      1.0285      0.0000      1.0285      0.0000      0.0000      0.0000      0.1924      0.8347      0.0000      0.0014   241.84232   -13.01686
      0.3179      3.912014      2.9430      0.9690      0.0000      0.9690      0.0000      0.0000      0.0000      0.0917      0.8768      0.0000      0.0005   246.82901     5.18150
      0.3189      3.911970      3.0382      0.8737      0.0000      0.8737      0.0000      0.0000      0.0000      0.0320      0.8349      0.0000      0.0069   254.81544    28.95570
      0.3199      3.911973      3.1019      0.8101      0.0000      0.8101      0.0000      0.0000      0.0000      0.0684      0.7223      0.0000      0.0194   260.15265    51.48249
      0.3209      3.912013      3.1365      0.7755      0.0000      0.7755      0.0000      0.0000      0.0000      0.1625      0.5770      0.0000      0.0360   263.06019    67.15314
      0.3219      3.912030      3.1962      0.7158      0.0000      0.7158      0.0000      0.0000      0.0000      0.2158      0.4460      0.0000      0.0541   268.06511    73.02632
      0.3229      3.911991      3.3039      0.6081      0.0000      0.6081      0.0000      0.0000      0.0000      0.1738      0.3631      0.0000      0.0711   277.09646    68.75163
      0.3239      3.911928      3.4026      0.5093      0.0000      0.5093      0.0000      0.0000      0.0000      0.0868      0.3373      0.0000      0.0852   285.37739    55.95051
      0.3249      3.911907      3.4028      0.5091      0.0000      0.5091      0.0000      0.0000      0.0000      0.0534      0.3610      0.0000      0.0948   285.38987    37.98431
      0.3259      3.911950      3.2754      0.6366      0.0000      0.6366      0.0000      0.0000      0.0000      0.1105      0.4272      0.0000      0.0988   274.70441    19.78918
      0.3269      3.912013      3.0846      0.8274      0.0000      0.8274      0.0000      0.0000      0.0000      0.1949      0.5359      0.0000      0.0966   258.70911     6.76197
      0.3279      3.912039      2.9240      0.9881      0.0000      0.9881      0.0000      0.0000      0.0000      0.2176      0.6828      0.0000      0.0877   245.23335     2.60358
      0.3289      3.912023      2.8333      1.0787      0.0000      1.0787      0.0000      0.0000      0.0000      0.1630      0.8432      0.0000      0.0725   237.62867     7.51776
      0.3299      3.912017      2.7947      1.1173      0.0000      1.1173      0.0000      0.0000      0.0000      0.0994      0.9652      0.0000      0.0527   234.39177    18.31865
      0.3309      3.912053      2.8020      1.1101      0.0000      1.1101      0.0000      0.0000      0.0000      0.0930      0.9856      0.0000      0.0315   235.00094    30.41888
      0.3319      3.912090      2.9037      1.0084      0.0000      1.0084      0.0000      0.0000      0.0000      0.1305      0.8646      0.0000      0.0132   243.53288    40.01699
      0.3329      3.912059      3.1478      0.7642      0.0000      0.7642      0.0000      0.0000      0.0000      0.1420      0.6201      0.0000      0.0022   264.00832    44.91049
      0.3339      3.911946      3.4819      0.4300      0.0000      0.4300      0.0000      0.0000      0.0000      0.0960      0.3335      0.0000      0.0005   292.02776    44.07888
      0.3349      3.911829      3.7371      0.1747      0.0000      0.1747      0.0000      0.0000      0.0000      0.0472      0.1201      0.0000      0.0074   313.43111    37.48580
      0.3359      3.911811      3.7450      0.1668      0.0000      0.1668      0.0000      0.0000      0.0000      0.0710      0.0758      0.0000      0.0201   314.09001    26.86738
      0.3369      3.911910      3.4834      0.4285      0.0000      0.4285      0.0000      0.0000      0.0000      0.1621      0.2316      0.0000      0.0348   292.15649    16.42751
      0.3379      3.912039      3.1007      0.8114      0.0000      0.8114      0.0000      0.0000      0.0000      0.2260      0.5367      0.0000      0.0487   260.05197    11.72219
      0.3389      3.912097      2.7883      1.1238      0.0000      1.1238      0.0000      0.0000      0.0000      0.1861      0.8777      0.0000      0.0601   233.85355    16.66850
      0.3399      3.912076      2.6380      1.2740      0.0000      1.2740      0.0000      0.0000      0.0000      0.0835      1.1222      0.0000      0.0683   221.25214    30.85567
      0.3409      3.912047      2.6254      1.2866      0.0000      1.2866      0.0000      0.0000      0.0000      0.0412      1.1722      0.0000      0.0732   220.19365    49.50425
      0.3419      3.912061      2.7106      1.2014      0.0000      1.2014      0.0000      0.0000      0.0000      0.1209      1.0056      0.0000      0.0749   227.34053    66.08395
      0.3429      3.912078      2.9098      1.0023      0.0000      1.0023      0.0000      0.0000      0.0000      0.2417      0.6872      0.0000      0.0734   244.04169    75.25801
      0.3439      3.912019      3.2379      0.6742      0.0000      0.6742      0.0000      0.0000      0.0000      0.2663      0.3392      0.0000      0.0686   271.55897    74.05280
      0.3449      3.911884      3.6012      0.3107      0.0000      0.3107      0.0000      0.0000      0.0000      0.1640      0.0860      0.0000      0.0607   302.02938    61.52765
      0.3459      3.911777      3.7998      0.1119      0.0000      0.1119      0.0000      0.0000      0.0000      0.0573      0.0047      0.0000      0.0500   318.69200    38.77929
      0.3469      3.911808      3.6815      0.2303      0.0000      0.2303      0.0000      0.0000      0.0000      0.0886      0.1043      0.0000      0.0374   308.76900     9.97336
      0.3479      3.911965      3.2971      0.6148      0.0000      0.6148      0.0000      0.0000      0.0000      0.2540      0.3364      0.0000      0.0245   276.52899   -17.21665
      0.3489      3.912118      2.8816      1.0305      0.0000      1.0305      0.0000      0.0000      0.0000      0.3980      0.6197      0.0000      0.0129   241.68255   -33.75590
      0.3499      3.912145      2.6624      1.2497      0.0000      1.2497      0.0000      0.0000      0.0000      0.3805      0.8649      0.0000      0.0043   223.29700   -33.54918
      0.3509      3.912059      2.6852      1.2268      0.0000      1.2268      0.0000      0.0000      0.0000      0.2294      0.9972      0.0000      0.0002   225.20910   -16.83634
      0.3519      3.911976      2.8289      1.0830      0.0000      1.0830      0.0000      0.0000      0.0000      0.1050      0.9767      0.0000      0.0013   237.26186    10.10341
      0.3529      3.911977      2.9711      0.9409      0.0000      0.9409      0.0000      0.0000      0.0000      0.1195      0.8141      0.0000      0.0073   249.18350    38.58133
      0.3539      3.912021      3.1058      0.8062      0.0000      0.8062      0.0000      0.0000      0.0000      0.2171      0.5717      0.0000      0.0173   260.48459    61.36063
      0.3549      3.912007      3.2877      0.6243      0.0000      0.6243      0.0000      0.0000      0.0000      0.2536      0.3410      0.0000      0.0297   275.73686    74.15669
      0.3559      3.911912      3.4909      0.4210      0.0000      0.4210      0.0000      0.0000      0.0000      0.1764      0.2016      0.0000      0.0430   292.78260    75.13935
      0.3569      3.911831      3.5787      0.3332      0.0000      0.3332      0.0000      0.0000      0.0000      0.0884      0.1890      0.0000      0.0557   300.14118    64.67828
      0.3579      3.911870      3.4399      0.4720      0.0000      0.4720      0.0000      0.0000      0.0000      0.1174      0.2876      0.0000      0.0670   288.50066    46.26510
      0.3589      3.912010      3.1376      0.7744      0.0000      0.7744      0.0000      0.0000      0.0000      0.2510      0.4473      0.0000      0.0761   263.14779    26.89221
