# energy [kcal/mol] of lif vs. time [ps] (0.0000 ps of eq)
#
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop     temp    press
 0.6600 -8.30837e+01  2.185e+01 -1.049e+02 -1.049e+02  0.000e+00  0.000e+00 -2.739e-02 -1.049e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3664.933  -25.718
 0.6650 -8.30880e+01  1.366e+01 -9.675e+01 -9.675e+01  0.000e+00  0.000e+00 -1.946e-02 -9.673e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2291.423 -101.223
 0.6700 -8.30901e+01  8.097e+00 -9.119e+01 -9.119e+01  0.000e+00  0.000e+00 -1.452e-02 -9.117e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1358.131 -152.203
 0.6750 -8.30912e+01  4.313e+00 -8.740e+01 -8.740e+01  0.000e+00  0.000e+00 -1.162e-02 -8.739e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  723.513 -186.990
 0.6800 -8.30919e+01  1.852e+00 -8.494e+01 -8.494e+01  0.000e+00  0.000e+00 -9.955e-03 -8.493e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  310.598 -210.033
 0.6850 -8.30922e+01  4.572e-01 -8.355e+01 -8.355e+01  0.000e+00  0.000e+00 -9.090e-03 -8.354e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   76.697 -223.797
 0.6900 -8.30923e+01  4.258e-05 -8.309e+01 -8.309e+01  0.000e+00  0.000e+00 -8.818e-03 -8.308e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.007 -229.594
 0.6950 -8.30922e+01  4.396e-01 -8.353e+01 -8.353e+01  0.000e+00  0.000e+00 -9.079e-03 -8.352e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   73.734 -227.941
 0.7000 -8.30919e+01  1.815e+00 -8.491e+01 -8.491e+01  0.000e+00  0.000e+00 -9.931e-03 -8.490e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  304.405 -218.693
 0.7050 -8.30913e+01  4.254e+00 -8.734e+01 -8.734e+01  0.000e+00  0.000e+00 -1.158e-02 -8.733e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  713.493 -201.005
 0.7100 -8.30901e+01  8.008e+00 -9.110e+01 -9.110e+01  0.000e+00  0.000e+00 -1.445e-02 -9.108e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1343.181 -173.115
 0.7150 -8.30880e+01  1.353e+01 -9.662e+01 -9.662e+01  0.000e+00  0.000e+00 -1.933e-02 -9.660e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2269.561 -131.813
 0.7200 -8.30839e+01  2.166e+01 -1.047e+02 -1.047e+02  0.000e+00  0.000e+00 -2.721e-02 -1.047e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3632.420  -71.233
 0.7250 -8.30746e+01  3.403e+01 -1.171e+02 -1.171e+02  0.000e+00  0.000e+00 -3.299e-02 -1.171e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5708.598   20.245
 0.7300 -8.30525e+01  5.433e+01 -1.374e+02 -1.374e+02  0.000e+00  0.000e+00  8.907e-02 -1.375e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 9112.940  171.616
 0.7350 -8.32531e+01  8.858e+01 -1.718e+02 -1.718e+02  0.000e+00  0.000e+00  4.909e+00 -1.767e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 14857.800  584.536
 0.7400 -8.21759e+01  1.381e+01 -9.598e+01 -9.598e+01  0.000e+00  0.000e+00  1.343e+02 -2.303e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2316.109 3976.424
 0.7450 -8.31483e+01  7.979e+01 -1.629e+02 -1.629e+02  0.000e+00  0.000e+00  1.934e+00 -1.649e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 13383.227  585.087
 0.7500 -8.31209e+01  4.859e+01 -1.317e+02 -1.317e+02  0.000e+00  0.000e+00  1.933e-02 -1.317e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 8150.004  230.578
 0.7550 -8.31392e+01  3.063e+01 -1.138e+02 -1.138e+02  0.000e+00  0.000e+00 -3.327e-02 -1.137e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5138.089   56.328
 0.7600 -8.31469e+01  1.945e+01 -1.026e+02 -1.026e+02  0.000e+00  0.000e+00 -2.516e-02 -1.026e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3263.370  -48.029
 0.7650 -8.31504e+01  1.204e+01 -9.519e+01 -9.519e+01  0.000e+00  0.000e+00 -1.800e-02 -9.517e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2019.171 -116.258
 0.7700 -8.31522e+01  6.982e+00 -9.013e+01 -9.013e+01  0.000e+00  0.000e+00 -1.367e-02 -9.012e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1171.091 -162.584
 0.7750 -8.31532e+01  3.566e+00 -8.672e+01 -8.672e+01  0.000e+00  0.000e+00 -1.114e-02 -8.671e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  598.205 -194.081
 0.7800 -8.31538e+01  1.395e+00 -8.455e+01 -8.455e+01  0.000e+00  0.000e+00 -9.704e-03 -8.454e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  234.060 -214.582
 0.7850 -8.31540e+01  2.510e-01 -8.341e+01 -8.341e+01  0.000e+00  0.000e+00 -9.003e-03 -8.340e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   42.110 -226.209
 0.7900 -8.31541e+01  2.829e-02 -8.318e+01 -8.318e+01  0.000e+00  0.000e+00 -8.871e-03 -8.317e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    4.745 -230.047
 0.7950 -8.31539e+01  7.074e-01 -8.386e+01 -8.386e+01  0.000e+00  0.000e+00 -9.278e-03 -8.385e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  118.663 -226.438
 0.8000 -8.31535e+01  2.349e+00 -8.550e+01 -8.550e+01  0.000e+00  0.000e+00 -1.032e-02 -8.549e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  394.057 -215.062
 0.8050 -8.31528e+01  5.110e+00 -8.826e+01 -8.826e+01  0.000e+00  0.000e+00 -1.224e-02 -8.825e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  857.185 -194.859
 0.8100 -8.31515e+01  9.286e+00 -9.244e+01 -9.244e+01  0.000e+00  0.000e+00 -1.557e-02 -9.242e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1557.683 -163.745
 0.8150 -8.31490e+01  1.541e+01 -9.856e+01 -9.856e+01  0.000e+00  0.000e+00 -2.120e-02 -9.854e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2584.959 -117.950
 0.8200 -8.31438e+01  2.448e+01 -1.076e+02 -1.076e+02  0.000e+00  0.000e+00 -2.977e-02 -1.076e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4105.885  -50.486
 0.8250 -8.31320e+01  3.852e+01 -1.216e+02 -1.216e+02  0.000e+00  0.000e+00 -2.813e-02 -1.216e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6460.622   53.057
 0.8300 -8.31073e+01  6.214e+01 -1.453e+02 -1.453e+02  0.000e+00  0.000e+00  2.885e-01 -1.455e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 10423.908  234.022
 0.8350 -8.41794e+01  9.364e+01 -1.778e+02 -1.778e+02  0.000e+00  0.000e+00  1.643e+01 -1.942e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15706.437 1038.964
 0.8400 -8.62534e+01  7.840e+01 -1.647e+02 -1.647e+02  0.000e+00  0.000e+00  4.657e+01 -2.112e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 13150.356 1366.129
 0.8450 -8.31557e+01  6.950e+01 -1.527e+02 -1.527e+02  0.000e+00  0.000e+00  6.772e-01 -1.533e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 11657.294  454.937
 0.8500 -8.31751e+01  4.267e+01 -1.258e+02 -1.258e+02  0.000e+00  0.000e+00 -1.639e-02 -1.258e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 7156.692  171.836
 0.8550 -8.31896e+01  2.704e+01 -1.102e+02 -1.102e+02  0.000e+00  0.000e+00 -3.169e-02 -1.102e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4535.376   22.417
 0.8600 -8.31957e+01  1.710e+01 -1.003e+02 -1.003e+02  0.000e+00  0.000e+00 -2.289e-02 -1.003e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2868.143  -69.882
 0.8650 -8.31986e+01  1.043e+01 -9.363e+01 -9.363e+01  0.000e+00  0.000e+00 -1.660e-02 -9.361e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1749.887 -131.084
 0.8700 -8.32001e+01  5.884e+00 -8.908e+01 -8.908e+01  0.000e+00  0.000e+00 -1.286e-02 -8.907e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  986.901 -172.793
 0.8750 -8.32009e+01  2.844e+00 -8.604e+01 -8.604e+01  0.000e+00  0.000e+00 -1.068e-02 -8.603e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  477.006 -200.951
 0.8800 -8.32014e+01  9.756e-01 -8.418e+01 -8.418e+01  0.000e+00  0.000e+00 -9.472e-03 -8.417e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  163.643 -218.819
 0.8850 -8.32016e+01  9.694e-02 -8.330e+01 -8.330e+01  0.000e+00  0.000e+00 -8.940e-03 -8.329e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   16.261 -228.187
 0.8900 -8.32016e+01  1.283e-01 -8.333e+01 -8.333e+01  0.000e+00  0.000e+00 -8.958e-03 -8.332e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   21.524 -229.914
 0.8950 -8.32014e+01  1.072e+00 -8.427e+01 -8.427e+01  0.000e+00  0.000e+00 -9.532e-03 -8.426e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  179.899 -224.153
 0.9000 -8.32009e+01  3.015e+00 -8.622e+01 -8.622e+01  0.000e+00  0.000e+00 -1.079e-02 -8.621e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  505.763 -210.388
 0.9050 -8.32000e+01  6.147e+00 -8.935e+01 -8.935e+01  0.000e+00  0.000e+00 -1.306e-02 -8.933e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1031.120 -187.304
 0.9100 -8.31984e+01  1.082e+01 -9.402e+01 -9.402e+01  0.000e+00  0.000e+00 -1.694e-02 -9.400e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1814.895 -152.420
 0.9150 -8.31954e+01  1.767e+01 -1.009e+02 -1.009e+02  0.000e+00  0.000e+00 -2.345e-02 -1.008e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2963.702 -101.247
 0.9200 -8.31889e+01  2.790e+01 -1.111e+02 -1.111e+02  0.000e+00  0.000e+00 -3.221e-02 -1.111e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4680.740  -25.285
 0.9250 -8.31736e+01  4.408e+01 -1.273e+02 -1.273e+02  0.000e+00  0.000e+00 -1.021e-02 -1.272e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 7394.515   94.030
 0.9300 -8.31595e+01  7.200e+01 -1.552e+02 -1.552e+02  0.000e+00  0.000e+00  8.822e-01 -1.560e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 12077.661  324.283
 0.9350 -8.68367e+01  6.593e+01 -1.528e+02 -1.528e+02  0.000e+00  0.000e+00  6.397e+01 -2.167e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 11059.230 2577.231
 0.9400 -8.37998e+01  9.366e+01 -1.775e+02 -1.775e+02  0.000e+00  0.000e+00  1.197e+01 -1.894e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15710.318  874.389
 0.9450 -8.30794e+01  6.005e+01 -1.431e+02 -1.431e+02  0.000e+00  0.000e+00  2.187e-01 -1.433e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 10072.763  349.248
 0.9500 -8.31038e+01  3.733e+01 -1.204e+02 -1.204e+02  0.000e+00  0.000e+00 -3.008e-02 -1.204e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6261.497  120.208
 0.9550 -8.31150e+01  2.374e+01 -1.069e+02 -1.069e+02  0.000e+00  0.000e+00 -2.912e-02 -1.068e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3981.929   -8.229
 0.9600 -8.31198e+01  1.492e+01 -9.804e+01 -9.804e+01  0.000e+00  0.000e+00 -2.069e-02 -9.802e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2503.035  -89.720
 0.9650 -8.31222e+01  8.956e+00 -9.208e+01 -9.208e+01  0.000e+00  0.000e+00 -1.526e-02 -9.206e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1502.243 -144.414
 0.9700 -8.31235e+01  4.889e+00 -8.801e+01 -8.801e+01  0.000e+00  0.000e+00 -1.206e-02 -8.800e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  820.095 -181.755
 0.9750 -8.31242e+01  2.210e+00 -8.533e+01 -8.533e+01  0.000e+00  0.000e+00 -1.021e-02 -8.532e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  370.777 -206.710
 0.9800 -8.31246e+01  6.357e-01 -8.376e+01 -8.376e+01  0.000e+00  0.000e+00 -9.217e-03 -8.375e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  106.633 -222.031
 0.9850 -8.31247e+01  1.577e-02 -8.314e+01 -8.314e+01  0.000e+00  0.000e+00 -8.846e-03 -8.313e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    2.645 -229.201
 0.9900 -8.31246e+01  2.953e-01 -8.342e+01 -8.342e+01  0.000e+00  0.000e+00 -9.012e-03 -8.341e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   49.541 -228.868
 0.9950 -8.31244e+01  1.499e+00 -8.462e+01 -8.462e+01  0.000e+00  0.000e+00 -9.751e-03 -8.461e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  251.464 -221.000
 1.0000 -8.31238e+01  3.738e+00 -8.686e+01 -8.686e+01  0.000e+00  0.000e+00 -1.124e-02 -8.685e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  626.996 -204.889
 1.0050 -8.31228e+01  7.238e+00 -9.036e+01 -9.036e+01  0.000e+00  0.000e+00 -1.385e-02 -9.035e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1214.061 -178.956
 1.0100 -8.31209e+01  1.241e+01 -9.553e+01 -9.553e+01  0.000e+00  0.000e+00 -1.832e-02 -9.551e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2081.429 -140.300
 1.0150 -8.31172e+01  2.000e+01 -1.031e+02 -1.031e+02  0.000e+00  0.000e+00 -2.566e-02 -1.031e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3354.490  -83.654
 1.0200 -8.31092e+01  3.146e+01 -1.146e+02 -1.146e+02  0.000e+00  0.000e+00 -3.339e-02 -1.145e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5277.551    1.212
 1.0250 -8.30899e+01  4.997e+01 -1.331e+02 -1.331e+02  0.000e+00  0.000e+00  3.213e-02 -1.331e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 8382.407  138.284
 1.0300 -8.31419e+01  8.207e+01 -1.652e+02 -1.652e+02  0.000e+00  0.000e+00  2.430e+00 -1.676e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 13766.631  450.035
 1.0350 -7.92201e+01  3.571e+00 -8.279e+01 -8.279e+01  0.000e+00  0.000e+00  1.495e+02 -2.323e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  599.018 4961.429
 1.0400 -8.33533e+01  8.633e+01 -1.697e+02 -1.697e+02  0.000e+00  0.000e+00  3.862e+00 -1.735e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 14480.726  684.974
 1.0450 -8.32197e+01  5.270e+01 -1.359e+02 -1.359e+02  0.000e+00  0.000e+00  6.664e-02 -1.360e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 8839.157  272.061
 1.0500 -8.32408e+01  3.304e+01 -1.163e+02 -1.163e+02  0.000e+00  0.000e+00 -3.327e-02 -1.162e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5541.978   78.927
 1.0550 -8.32497e+01  2.099e+01 -1.042e+02 -1.042e+02  0.000e+00  0.000e+00 -2.674e-02 -1.042e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3520.886  -34.063
 1.0600 -8.32536e+01  1.306e+01 -9.631e+01 -9.631e+01  0.000e+00  0.000e+00 -1.905e-02 -9.630e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2190.860 -107.128
 1.0650 -8.32557e+01  7.671e+00 -9.093e+01 -9.093e+01  0.000e+00  0.000e+00 -1.431e-02 -9.091e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1286.735 -156.524
 1.0700 -8.32568e+01  4.018e+00 -8.727e+01 -8.727e+01  0.000e+00  0.000e+00 -1.153e-02 -8.726e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  673.899 -190.161
 1.0750 -8.32574e+01  1.663e+00 -8.492e+01 -8.492e+01  0.000e+00  0.000e+00 -9.940e-03 -8.491e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  278.939 -212.279
 1.0800 -8.32577e+01  3.655e-01 -8.362e+01 -8.362e+01  0.000e+00  0.000e+00 -9.134e-03 -8.361e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   61.309 -225.227
 1.0850 -8.32577e+01  4.497e-03 -8.326e+01 -8.326e+01  0.000e+00  0.000e+00 -8.918e-03 -8.325e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.754 -230.232
 1.0900 -8.32576e+01  5.478e-01 -8.381e+01 -8.381e+01  0.000e+00  0.000e+00 -9.244e-03 -8.380e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   91.891 -227.744
 1.0950 -8.32573e+01  2.044e+00 -8.530e+01 -8.530e+01  0.000e+00  0.000e+00 -1.019e-02 -8.529e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  342.864 -217.540
 1.1000 -8.32566e+01  4.635e+00 -8.789e+01 -8.789e+01  0.000e+00  0.000e+00 -1.197e-02 -8.788e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  777.391 -198.678
 1.1050 -8.32554e+01  8.592e+00 -9.185e+01 -9.185e+01  0.000e+00  0.000e+00 -1.507e-02 -9.183e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1441.267 -169.241
 1.1100 -8.32531e+01  1.441e+01 -9.766e+01 -9.766e+01  0.000e+00  0.000e+00 -2.033e-02 -9.764e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2417.112 -125.743
 1.1150 -8.32484e+01  2.300e+01 -1.062e+02 -1.062e+02  0.000e+00  0.000e+00 -2.859e-02 -1.062e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3857.983  -61.771
 1.1200 -8.32379e+01  3.620e+01 -1.194e+02 -1.194e+02  0.000e+00  0.000e+00 -3.130e-02 -1.194e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6071.520   35.641
 1.1250 -8.32140e+01  5.813e+01 -1.413e+02 -1.413e+02  0.000e+00  0.000e+00  1.702e-01 -1.415e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 9751.059  201.032
 1.1300 -8.37117e+01  9.257e+01 -1.763e+02 -1.763e+02  0.000e+00  0.000e+00  9.081e+00 -1.854e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15527.218  762.919
 1.1350 -8.67160e+01  5.142e+01 -1.381e+02 -1.381e+02  0.000e+00  0.000e+00  8.332e+01 -2.215e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 8625.357 2248.131
 1.1400 -8.30888e+01  7.435e+01 -1.574e+02 -1.574e+02  0.000e+00  0.000e+00  1.114e+00 -1.586e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 12471.593  513.686
 1.1450 -8.30954e+01  4.544e+01 -1.285e+02 -1.285e+02  0.000e+00  0.000e+00 -3.446e-03 -1.285e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 7621.723  199.256
 1.1500 -8.31116e+01  2.874e+01 -1.119e+02 -1.119e+02  0.000e+00  0.000e+00 -3.260e-02 -1.118e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4821.472   38.599
 1.1550 -8.31184e+01  1.823e+01 -1.013e+02 -1.013e+02  0.000e+00  0.000e+00 -2.393e-02 -1.013e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3057.933  -59.269
 1.1600 -8.31216e+01  1.121e+01 -9.433e+01 -9.433e+01  0.000e+00  0.000e+00 -1.722e-02 -9.431e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1880.437 -123.764
 1.1650 -8.31232e+01  6.420e+00 -8.954e+01 -8.954e+01  0.000e+00  0.000e+00 -1.321e-02 -8.953e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1076.859 -167.667
 1.1700 -8.31242e+01  3.198e+00 -8.632e+01 -8.632e+01  0.000e+00  0.000e+00 -1.087e-02 -8.631e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  536.421 -197.436
 1.1750 -8.31246e+01  1.180e+00 -8.430e+01 -8.430e+01  0.000e+00  0.000e+00 -9.551e-03 -8.430e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  197.958 -216.599
 1.1800 -8.31249e+01  1.673e-01 -8.329e+01 -8.329e+01  0.000e+00  0.000e+00 -8.936e-03 -8.328e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   28.061 -227.101
 1.1850 -8.31249e+01  6.729e-02 -8.319e+01 -8.319e+01  0.000e+00  0.000e+00 -8.877e-03 -8.318e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   11.287 -229.913
 1.1900 -8.31247e+01  8.713e-01 -8.400e+01 -8.400e+01  0.000e+00  0.000e+00 -9.361e-03 -8.399e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  146.158 -225.283
 1.1950 -8.31243e+01  2.652e+00 -8.578e+01 -8.578e+01  0.000e+00  0.000e+00 -1.050e-02 -8.577e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  444.795 -212.800
 1.2000 -8.31235e+01  5.580e+00 -8.870e+01 -8.870e+01  0.000e+00  0.000e+00 -1.257e-02 -8.869e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  936.005 -191.290
 1.2050 -8.31221e+01  9.976e+00 -9.310e+01 -9.310e+01  0.000e+00  0.000e+00 -1.613e-02 -9.308e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1673.443 -158.496
 1.2100 -8.31193e+01  1.642e+01 -9.954e+01 -9.954e+01  0.000e+00  0.000e+00 -2.215e-02 -9.951e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2753.831 -110.343
 1.2150 -8.31136e+01  2.599e+01 -1.091e+02 -1.091e+02  0.000e+00  0.000e+00 -3.092e-02 -1.091e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4359.269  -39.209
 1.2200 -8.31003e+01  4.094e+01 -1.240e+02 -1.240e+02  0.000e+00  0.000e+00 -2.252e-02 -1.240e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6866.494   70.990
 1.2250 -8.30772e+01  6.640e+01 -1.495e+02 -1.495e+02  0.000e+00  0.000e+00  4.774e-01 -1.500e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 11137.805  270.850
 1.2300 -8.52003e+01  8.851e+01 -1.737e+02 -1.737e+02  0.000e+00  0.000e+00  3.029e+01 -2.040e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 14846.599 1510.999
 1.2350 -8.49109e+01  9.087e+01 -1.758e+02 -1.758e+02  0.000e+00  0.000e+00  2.526e+01 -2.010e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15242.680 1043.440
 1.2400 -8.31551e+01  6.506e+01 -1.482e+02 -1.482e+02  0.000e+00  0.000e+00  4.128e-01 -1.486e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 10912.409  404.042
 1.2450 -8.31791e+01  4.016e+01 -1.233e+02 -1.233e+02  0.000e+00  0.000e+00 -2.444e-02 -1.233e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6735.752  147.371
 1.2500 -8.31919e+01  2.549e+01 -1.087e+02 -1.087e+02  0.000e+00  0.000e+00 -3.061e-02 -1.087e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4275.680    7.927
 1.2550 -8.31974e+01  1.608e+01 -9.927e+01 -9.927e+01  0.000e+00  0.000e+00 -2.189e-02 -9.925e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2696.540  -79.303
 1.2600 -8.32001e+01  9.735e+00 -9.294e+01 -9.294e+01  0.000e+00  0.000e+00 -1.599e-02 -9.292e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1632.944 -137.473
 1.2650 -8.32015e+01  5.410e+00 -8.861e+01 -8.861e+01  0.000e+00  0.000e+00 -1.250e-02 -8.860e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  907.508 -177.152
 1.2700 -8.32023e+01  2.538e+00 -8.574e+01 -8.574e+01  0.000e+00  0.000e+00 -1.047e-02 -8.573e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  425.786 -203.822
 1.2750 -8.32027e+01  8.072e-01 -8.401e+01 -8.401e+01  0.000e+00  0.000e+00 -9.369e-03 -8.400e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  135.401 -220.502
 1.2800 -8.32028e+01  5.008e-02 -8.325e+01 -8.325e+01  0.000e+00  0.000e+00 -8.913e-03 -8.324e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    8.401 -228.840
 1.2850 -8.32028e+01  1.989e-01 -8.340e+01 -8.340e+01  0.000e+00  0.000e+00 -9.001e-03 -8.339e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   33.363 -229.594
 1.2900 -8.32026e+01  1.267e+00 -8.447e+01 -8.447e+01  0.000e+00  0.000e+00 -9.654e-03 -8.446e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  212.495 -222.831
 1.2950 -8.32020e+01  3.351e+00 -8.655e+01 -8.655e+01  0.000e+00  0.000e+00 -1.102e-02 -8.654e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  562.179 -207.942
 1.3000 -8.32011e+01  6.661e+00 -8.986e+01 -8.986e+01  0.000e+00  0.000e+00 -1.346e-02 -8.985e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1117.249 -183.487
 1.3050 -8.31994e+01  1.157e+01 -9.477e+01 -9.477e+01  0.000e+00  0.000e+00 -1.762e-02 -9.476e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1941.330 -146.785
 1.3100 -8.31960e+01  1.878e+01 -1.020e+02 -1.020e+02  0.000e+00  0.000e+00 -2.455e-02 -1.020e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3149.952  -92.976
 1.3150 -8.31888e+01  2.960e+01 -1.128e+02 -1.128e+02  0.000e+00  0.000e+00 -3.299e-02 -1.128e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4965.666  -12.749
