# energy [kcal/mol] of he2 vs. time [ps] (0.0000 ps of eq)
#
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop     temp    press
 1.0600 -1.80006e-03  1.662e-03 -3.462e-03 -3.462e-03  0.000e+00  0.000e+00 -3.462e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.279   -0.033
 1.0800 -1.80006e-03  1.765e-03 -3.565e-03 -3.565e-03  0.000e+00  0.000e+00 -3.565e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.296   -0.033
 1.1000 -1.80006e-03  1.873e-03 -3.674e-03 -3.674e-03  0.000e+00  0.000e+00 -3.674e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.314   -0.033
 1.1200 -1.80006e-03  1.989e-03 -3.789e-03 -3.789e-03  0.000e+00  0.000e+00 -3.789e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.334   -0.033
 1.1400 -1.80006e-03  2.113e-03 -3.913e-03 -3.913e-03  0.000e+00  0.000e+00 -3.913e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.354   -0.034
 1.1600 -1.80006e-03  2.244e-03 -4.044e-03 -4.044e-03  0.000e+00  0.000e+00 -4.044e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.376   -0.034
 1.1800 -1.80006e-03  2.384e-03 -4.184e-03 -4.184e-03  0.000e+00  0.000e+00 -4.184e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.400   -0.034
 1.2000 -1.80006e-03  2.533e-03 -4.333e-03 -4.333e-03  0.000e+00  0.000e+00 -4.333e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.425   -0.034
 1.2200 -1.80006e-03  2.693e-03 -4.493e-03 -4.493e-03  0.000e+00  0.000e+00 -4.493e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.452   -0.034
 1.2400 -1.80006e-03  2.863e-03 -4.663e-03 -4.663e-03  0.000e+00  0.000e+00 -4.663e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.480   -0.034
 1.2600 -1.80006e-03  3.045e-03 -4.845e-03 -4.845e-03  0.000e+00  0.000e+00 -4.845e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.511   -0.034
 1.2800 -1.80006e-03  3.239e-03 -5.039e-03 -5.039e-03  0.000e+00  0.000e+00 -5.039e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.543   -0.033
 1.3000 -1.80006e-03  3.447e-03 -5.247e-03 -5.247e-03  0.000e+00  0.000e+00 -5.247e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.578   -0.033
 1.3200 -1.80006e-03  3.669e-03 -5.469e-03 -5.469e-03  0.000e+00  0.000e+00 -5.469e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.615   -0.032
 1.3400 -1.80006e-03  3.907e-03 -5.707e-03 -5.707e-03  0.000e+00  0.000e+00 -5.707e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.655   -0.032
 1.3600 -1.80006e-03  4.161e-03 -5.961e-03 -5.961e-03  0.000e+00  0.000e+00 -5.961e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.698   -0.031
 1.3800 -1.80006e-03  4.432e-03 -6.232e-03 -6.232e-03  0.000e+00  0.000e+00 -6.232e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.743   -0.030
 1.4000 -1.80006e-03  4.721e-03 -6.521e-03 -6.521e-03  0.000e+00  0.000e+00 -6.521e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.792   -0.028
