# energy [kcal/mol] of benzene_2 vs. time [ps] (0.0000 ps of eq)
#
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop     temp    press
 0.2070  3.42381e+01  1.633e+01  1.790e+01  1.282e+00  1.662e+01  0.000e+00 -6.618e-01  1.943e+00  7.621e+00  6.923e+00  2.078e+00  0.000e+00  228.319   17.709
 0.2085  3.42391e+01  1.708e+01  1.716e+01  1.296e+00  1.586e+01  0.000e+00 -6.592e-01  1.955e+00  7.718e+00  6.429e+00  1.718e+00  0.000e+00  238.728   17.158
 0.2100  3.42364e+01  2.262e+01  1.161e+01  1.316e+00  1.030e+01  0.000e+00 -6.596e-01  1.976e+00  4.307e+00  4.736e+00  1.256e+00  0.000e+00  316.212   23.203
 0.2115  3.42356e+01  2.516e+01  9.079e+00  1.330e+00  7.749e+00  0.000e+00 -6.599e-01  1.990e+00  4.225e+00  2.737e+00  7.864e-01  0.000e+00  351.648   25.698
 0.2130  3.42378e+01  2.203e+01  1.221e+01  1.328e+00  1.088e+01  0.000e+00 -6.567e-01  1.985e+00  8.732e+00  1.708e+00  4.426e-01  0.000e+00  307.897   19.653
 0.2145  3.42379e+01  1.955e+01  1.469e+01  1.313e+00  1.337e+01  0.000e+00 -6.492e-01  1.962e+00  1.080e+01  2.232e+00  3.414e-01  0.000e+00  273.280   12.366
 0.2160  3.42362e+01  1.823e+01  1.600e+01  1.298e+00  1.471e+01  0.000e+00 -6.401e-01  1.938e+00  1.027e+01  3.914e+00  5.179e-01  0.000e+00  254.870    6.920
 0.2175  3.42376e+01  1.397e+01  2.027e+01  1.294e+00  1.897e+01  0.000e+00 -6.342e-01  1.928e+00  1.218e+01  5.879e+00  9.187e-01  0.000e+00  195.265    0.560
 0.2190  3.42394e+01  1.074e+01  2.350e+01  1.306e+00  2.220e+01  0.000e+00 -6.346e-01  1.941e+00  1.358e+01  7.166e+00  1.447e+00  0.000e+00  150.063   -2.050
 0.2205  3.42377e+01  1.366e+01  2.058e+01  1.328e+00  1.925e+01  0.000e+00 -6.402e-01  1.968e+00  1.020e+01  7.055e+00  1.993e+00  0.000e+00  190.932    4.378
 0.2220  3.42361e+01  1.784e+01  1.639e+01  1.344e+00  1.505e+01  0.000e+00 -6.472e-01  1.992e+00  7.047e+00  5.562e+00  2.441e+00  0.000e+00  249.392   12.883
 0.2235  3.42376e+01  1.862e+01  1.561e+01  1.343e+00  1.427e+01  0.000e+00 -6.518e-01  1.994e+00  7.998e+00  3.584e+00  2.690e+00  0.000e+00  260.332   15.926
 0.2250  3.42380e+01  1.988e+01  1.436e+01  1.322e+00  1.304e+01  0.000e+00 -6.520e-01  1.974e+00  8.130e+00  2.210e+00  2.699e+00  0.000e+00  277.847   17.206
 0.2265  3.42361e+01  2.262e+01  1.162e+01  1.295e+00  1.033e+01  0.000e+00 -6.497e-01  1.945e+00  5.872e+00  1.929e+00  2.524e+00  0.000e+00  316.128   19.838
 0.2280  3.42364e+01  2.176e+01  1.248e+01  1.279e+00  1.120e+01  0.000e+00 -6.492e-01  1.928e+00  6.325e+00  2.598e+00  2.277e+00  0.000e+00  304.136   20.164
 0.2295  3.42383e+01  1.833e+01  1.591e+01  1.282e+00  1.463e+01  0.000e+00 -6.536e-01  1.935e+00  8.746e+00  3.816e+00  2.070e+00  0.000e+00  256.153   19.735
 0.2310  3.42375e+01  1.773e+01  1.651e+01  1.300e+00  1.521e+01  0.000e+00 -6.624e-01  1.963e+00  8.084e+00  5.140e+00  1.986e+00  0.000e+00  247.799   24.066
 0.2325  3.42360e+01  1.768e+01  1.655e+01  1.321e+00  1.523e+01  0.000e+00 -6.721e-01  1.993e+00  6.998e+00  6.154e+00  2.079e+00  0.000e+00  247.202   29.109
 0.2340  3.42376e+01  1.406e+01  2.018e+01  1.327e+00  1.886e+01  0.000e+00 -6.779e-01  2.005e+00  9.948e+00  6.556e+00  2.352e+00  0.000e+00  196.467   27.701
 0.2355  3.42389e+01  1.127e+01  2.297e+01  1.313e+00  2.166e+01  0.000e+00 -6.767e-01  1.989e+00  1.269e+01  6.224e+00  2.737e+00  0.000e+00  157.549   23.534
 0.2370  3.42372e+01  1.312e+01  2.112e+01  1.289e+00  1.983e+01  0.000e+00 -6.692e-01  1.959e+00  1.145e+01  5.271e+00  3.105e+00  0.000e+00  183.390   22.495
 0.2385  3.42365e+01  1.494e+01  1.930e+01  1.274e+00  1.802e+01  0.000e+00 -6.600e-01  1.934e+00  1.061e+01  4.081e+00  3.331e+00  0.000e+00  208.816   21.884
 0.2400  3.42383e+01  1.479e+01  1.944e+01  1.277e+00  1.817e+01  0.000e+00 -6.539e-01  1.931e+00  1.167e+01  3.148e+00  3.347e+00  0.000e+00  206.802   20.608
 0.2415  3.42380e+01  1.735e+01  1.689e+01  1.298e+00  1.559e+01  0.000e+00 -6.524e-01  1.950e+00  9.612e+00  2.830e+00  3.150e+00  0.000e+00  242.493   23.815
 0.2430  3.42359e+01  2.157e+01  1.267e+01  1.324e+00  1.134e+01  0.000e+00 -6.530e-01  1.976e+00  5.341e+00  3.212e+00  2.790e+00  0.000e+00  301.509   29.471
 0.2445  3.42366e+01  2.140e+01  1.284e+01  1.339e+00  1.150e+01  0.000e+00 -6.517e-01  1.990e+00  5.137e+00  4.011e+00  2.350e+00  0.000e+00  299.139   28.687
 0.2460  3.42385e+01  1.871e+01  1.553e+01  1.335e+00  1.420e+01  0.000e+00 -6.460e-01  1.981e+00  7.609e+00  4.648e+00  1.938e+00  0.000e+00  261.517   21.922
 0.2475  3.42375e+01  1.907e+01  1.517e+01  1.317e+00  1.385e+01  0.000e+00 -6.365e-01  1.954e+00  7.480e+00  4.733e+00  1.640e+00  0.000e+00  266.517   16.558
 0.2490  3.42361e+01  1.972e+01  1.452e+01  1.301e+00  1.322e+01  0.000e+00 -6.272e-01  1.929e+00  7.303e+00  4.428e+00  1.486e+00  0.000e+00  275.625   12.295
 0.2505  3.42377e+01  1.677e+01  1.746e+01  1.300e+00  1.616e+01  0.000e+00 -6.226e-01  1.922e+00  1.062e+01  4.105e+00  1.440e+00  0.000e+00  234.485    6.394
 0.2520  3.42387e+01  1.470e+01  1.954e+01  1.314e+00  1.823e+01  0.000e+00 -6.241e-01  1.938e+00  1.294e+01  3.850e+00  1.441e+00  0.000e+00  205.446    3.985
 0.2535  3.42370e+01  1.640e+01  1.784e+01  1.335e+00  1.651e+01  0.000e+00 -6.302e-01  1.966e+00  1.153e+01  3.557e+00  1.423e+00  0.000e+00  229.194    7.701
 0.2550  3.42366e+01  1.701e+01  1.723e+01  1.349e+00  1.588e+01  0.000e+00 -6.376e-01  1.986e+00  1.121e+01  3.316e+00  1.352e+00  0.000e+00  237.772   10.315
 0.2565  3.42385e+01  1.553e+01  1.871e+01  1.343e+00  1.736e+01  0.000e+00 -6.429e-01  1.986e+00  1.280e+01  3.320e+00  1.240e+00  0.000e+00  217.105    8.637
 0.2580  3.42382e+01  1.718e+01  1.706e+01  1.321e+00  1.574e+01  0.000e+00 -6.449e-01  1.965e+00  1.108e+01  3.519e+00  1.138e+00  0.000e+00  240.102    8.672
 0.2595  3.42362e+01  2.100e+01  1.324e+01  1.296e+00  1.194e+01  0.000e+00 -6.451e-01  1.941e+00  7.119e+00  3.735e+00  1.091e+00  0.000e+00  293.476   11.725
 0.2610  3.42368e+01  2.127e+01  1.297e+01  1.285e+00  1.168e+01  0.000e+00 -6.469e-01  1.932e+00  6.612e+00  3.948e+00  1.124e+00  0.000e+00  297.299   13.209
 0.2625  3.42383e+01  1.955e+01  1.469e+01  1.292e+00  1.340e+01  0.000e+00 -6.527e-01  1.945e+00  7.934e+00  4.222e+00  1.240e+00  0.000e+00  273.279   14.982
 0.2640  3.42373e+01  2.019e+01  1.405e+01  1.312e+00  1.273e+01  0.000e+00 -6.620e-01  1.974e+00  6.762e+00  4.541e+00  1.432e+00  0.000e+00  282.246   21.133
 0.2655  3.42363e+01  2.034e+01  1.390e+01  1.328e+00  1.257e+01  0.000e+00 -6.714e-01  2.000e+00  6.028e+00  4.870e+00  1.673e+00  0.000e+00  284.281   26.717
 0.2670  3.42379e+01  1.730e+01  1.694e+01  1.327e+00  1.562e+01  0.000e+00 -6.767e-01  2.004e+00  8.499e+00  5.208e+00  1.908e+00  0.000e+00  241.759   26.345
 0.2685  3.42385e+01  1.552e+01  1.872e+01  1.308e+00  1.741e+01  0.000e+00 -6.754e-01  1.984e+00  9.887e+00  5.446e+00  2.077e+00  0.000e+00  216.940   24.272
 0.2700  3.42368e+01  1.678e+01  1.746e+01  1.283e+00  1.618e+01  0.000e+00 -6.692e-01  1.952e+00  8.622e+00  5.399e+00  2.156e+00  0.000e+00  234.502   24.319
 0.2715  3.42368e+01  1.638e+01  1.786e+01  1.269e+00  1.659e+01  0.000e+00 -6.627e-01  1.931e+00  9.380e+00  5.046e+00  2.163e+00  0.000e+00  228.961   23.369
 0.2730  3.42385e+01  1.425e+01  1.999e+01  1.273e+00  1.871e+01  0.000e+00 -6.597e-01  1.933e+00  1.203e+01  4.534e+00  2.150e+00  0.000e+00  199.219   21.954
 0.2745  3.42381e+01  1.523e+01  1.901e+01  1.293e+00  1.771e+01  0.000e+00 -6.604e-01  1.954e+00  1.149e+01  4.044e+00  2.181e+00  0.000e+00  212.893   25.084
 0.2760  3.42365e+01  1.801e+01  1.623e+01  1.316e+00  1.491e+01  0.000e+00 -6.617e-01  1.977e+00  8.789e+00  3.819e+00  2.304e+00  0.000e+00  251.738   30.076
 0.2775  3.42373e+01  1.811e+01  1.613e+01  1.325e+00  1.480e+01  0.000e+00 -6.600e-01  1.985e+00  8.079e+00  4.175e+00  2.548e+00  0.000e+00  253.144   29.856
 0.2790  3.42382e+01  1.744e+01  1.680e+01  1.317e+00  1.548e+01  0.000e+00 -6.537e-01  1.970e+00  7.413e+00  5.180e+00  2.892e+00  0.000e+00  243.734   25.537
 0.2805  3.42369e+01  1.852e+01  1.572e+01  1.299e+00  1.442e+01  0.000e+00 -6.445e-01  1.944e+00  4.855e+00  6.323e+00  3.240e+00  0.000e+00  258.869   21.491
 0.2820  3.42366e+01  1.809e+01  1.615e+01  1.286e+00  1.486e+01  0.000e+00 -6.368e-01  1.923e+00  4.552e+00  6.840e+00  3.469e+00  0.000e+00  252.854   16.504
 0.2835  3.42384e+01  1.548e+01  1.875e+01  1.288e+00  1.747e+01  0.000e+00 -6.338e-01  1.922e+00  7.637e+00  6.345e+00  3.483e+00  0.000e+00  216.450   11.047
 0.2850  3.42384e+01  1.563e+01  1.861e+01  1.304e+00  1.731e+01  0.000e+00 -6.358e-01  1.940e+00  9.038e+00  5.016e+00  3.254e+00  0.000e+00  218.441   10.652
 0.2865  3.42366e+01  1.860e+01  1.563e+01  1.323e+00  1.431e+01  0.000e+00 -6.402e-01  1.963e+00  8.055e+00  3.429e+00  2.825e+00  0.000e+00  260.055   14.567
 0.2880  3.42368e+01  1.937e+01  1.487e+01  1.331e+00  1.353e+01  0.000e+00 -6.438e-01  1.975e+00  8.895e+00  2.348e+00  2.291e+00  0.000e+00  270.778   15.273
 0.2895  3.42379e+01  1.810e+01  1.614e+01  1.322e+00  1.482e+01  0.000e+00 -6.440e-01  1.966e+00  1.063e+01  2.418e+00  1.773e+00  0.000e+00  253.004   11.590
 0.2910  3.42372e+01  1.788e+01  1.636e+01  1.302e+00  1.506e+01  0.000e+00 -6.408e-01  1.942e+00  9.959e+00  3.716e+00  1.380e+00  0.000e+00  249.934    7.984
 0.2925  3.42366e+01  1.675e+01  1.748e+01  1.286e+00  1.620e+01  0.000e+00 -6.371e-01  1.923e+00  9.458e+00  5.565e+00  1.175e+00  0.000e+00  234.181    4.606
 0.2940  3.42383e+01  1.360e+01  2.064e+01  1.285e+00  1.935e+01  0.000e+00 -6.361e-01  1.922e+00  1.125e+01  6.939e+00  1.162e+00  0.000e+00  190.099    1.557
 0.2955  3.42389e+01  1.332e+01  2.092e+01  1.302e+00  1.962e+01  0.000e+00 -6.391e-01  1.941e+00  1.122e+01  7.102e+00  1.302e+00  0.000e+00  186.125    4.311
 0.2970  3.42371e+01  1.744e+01  1.680e+01  1.325e+00  1.547e+01  0.000e+00 -6.444e-01  1.970e+00  7.938e+00  6.021e+00  1.516e+00  0.000e+00  243.738   13.630
 0.2985  3.42366e+01  2.076e+01  1.348e+01  1.339e+00  1.214e+01  0.000e+00 -6.485e-01  1.987e+00  6.051e+00  4.387e+00  1.700e+00  0.000e+00  290.173   21.604
 0.3000  3.42377e+01  2.157e+01  1.266e+01  1.333e+00  1.133e+01  0.000e+00 -6.484e-01  1.981e+00  6.443e+00  3.112e+00  1.775e+00  0.000e+00  301.579   24.347
 0.3015  3.42372e+01  2.273e+01  1.151e+01  1.311e+00  1.020e+01  0.000e+00 -6.442e-01  1.955e+00  5.807e+00  2.677e+00  1.715e+00  0.000e+00  317.681   25.333
 0.3030  3.42362e+01  2.284e+01  1.140e+01  1.290e+00  1.011e+01  0.000e+00 -6.388e-01  1.929e+00  5.570e+00  2.990e+00  1.550e+00  0.000e+00  319.214   25.194
 0.3045  3.42374e+01  1.932e+01  1.491e+01  1.284e+00  1.363e+01  0.000e+00 -6.366e-01  1.921e+00  8.555e+00  3.740e+00  1.333e+00  0.000e+00  270.128   22.659
 0.3060  3.42386e+01  1.588e+01  1.836e+01  1.297e+00  1.706e+01  0.000e+00 -6.396e-01  1.937e+00  1.134e+01  4.589e+00  1.135e+00  0.000e+00  221.989   22.017
 0.3075  3.42374e+01  1.584e+01  1.840e+01  1.321e+00  1.707e+01  0.000e+00 -6.460e-01  1.967e+00  1.091e+01  5.123e+00  1.046e+00  0.000e+00  221.445   26.129
 0.3090  3.42368e+01  1.594e+01  1.829e+01  1.339e+00  1.695e+01  0.000e+00 -6.517e-01  1.991e+00  1.078e+01  5.022e+00  1.156e+00  0.000e+00  222.851   29.364
 0.3105  3.42381e+01  1.452e+01  1.972e+01  1.338e+00  1.838e+01  0.000e+00 -6.529e-01  1.990e+00  1.251e+01  4.380e+00  1.490e+00  0.000e+00  202.923   27.683
 0.3120  3.42381e+01  1.515e+01  1.909e+01  1.317e+00  1.777e+01  0.000e+00 -6.487e-01  1.965e+00  1.214e+01  3.655e+00  1.975e+00  0.000e+00  211.731   24.993
 0.3135  3.42367e+01  1.784e+01  1.640e+01  1.291e+00  1.511e+01  0.000e+00 -6.418e-01  1.933e+00  9.314e+00  3.299e+00  2.493e+00  0.000e+00  249.360   23.554
 0.3150  3.42371e+01  1.868e+01  1.555e+01  1.278e+00  1.427e+01  0.000e+00 -6.371e-01  1.915e+00  7.862e+00  3.460e+00  2.953e+00  0.000e+00  261.175   21.271
 0.3165  3.42381e+01  1.857e+01  1.567e+01  1.285e+00  1.438e+01  0.000e+00 -6.376e-01  1.923e+00  7.118e+00  3.971e+00  3.296e+00  0.000e+00  259.550   19.965
 0.3180  3.42371e+01  2.027e+01  1.397e+01  1.307e+00  1.266e+01  0.000e+00 -6.424e-01  1.950e+00  4.706e+00  4.475e+00  3.484e+00  0.000e+00  283.273   22.358
 0.3195  3.42362e+01  2.091e+01  1.333e+01  1.328e+00  1.200e+01  0.000e+00 -6.479e-01  1.976e+00  3.842e+00  4.646e+00  3.512e+00  0.000e+00  292.265   23.647
 0.3210  3.42376e+01  1.804e+01  1.620e+01  1.331e+00  1.486e+01  0.000e+00 -6.500e-01  1.981e+00  6.954e+00  4.471e+00  3.438e+00  0.000e+00  252.201   18.865
 0.3225  3.42382e+01  1.549e+01  1.875e+01  1.314e+00  1.744e+01  0.000e+00 -6.471e-01  1.961e+00  9.831e+00  4.251e+00  3.355e+00  0.000e+00  216.483   11.698
 0.3240  3.42370e+01  1.523e+01  1.901e+01  1.288e+00  1.772e+01  0.000e+00 -6.407e-01  1.928e+00  1.015e+01  4.264e+00  3.307e+00  0.000e+00  212.898    6.370
 0.3255  3.42371e+01  1.405e+01  2.019e+01  1.271e+00  1.892e+01  0.000e+00 -6.350e-01  1.906e+00  1.112e+01  4.525e+00  3.269e+00  0.000e+00  196.387    1.805
 0.3270  3.42385e+01  1.233e+01  2.191e+01  1.274e+00  2.063e+01  0.000e+00 -6.335e-01  1.908e+00  1.259e+01  4.848e+00  3.193e+00  0.000e+00  172.359   -0.386
 0.3285  3.42378e+01  1.387e+01  2.037e+01  1.295e+00  1.907e+01  0.000e+00 -6.366e-01  1.932e+00  1.100e+01  5.023e+00  3.052e+00  0.000e+00  193.865    3.896
 0.3300  3.42365e+01  1.679e+01  1.745e+01  1.320e+00  1.613e+01  0.000e+00 -6.416e-01  1.961e+00  8.371e+00  4.917e+00  2.839e+00  0.000e+00  234.690   11.110
 0.3315  3.42375e+01  1.722e+01  1.702e+01  1.330e+00  1.569e+01  0.000e+00 -6.442e-01  1.975e+00  8.612e+00  4.514e+00  2.564e+00  0.000e+00  240.664   14.387
 0.3330  3.42384e+01  1.781e+01  1.643e+01  1.320e+00  1.511e+01  0.000e+00 -6.419e-01  1.962e+00  8.884e+00  3.971e+00  2.257e+00  0.000e+00  248.895   15.225
 0.3345  3.42369e+01  2.116e+01  1.307e+01  1.297e+00  1.178e+01  0.000e+00 -6.355e-01  1.932e+00  6.228e+00  3.575e+00  1.973e+00  0.000e+00  295.827   17.819
 0.3360  3.42361e+01  2.298e+01  1.126e+01  1.279e+00  9.981e+00  0.000e+00 -6.292e-01  1.908e+00  4.672e+00  3.553e+00  1.757e+00  0.000e+00  321.165   19.776
 0.3375  3.42376e+01  2.094e+01  1.330e+01  1.279e+00  1.202e+01  0.000e+00 -6.277e-01  1.906e+00  6.494e+00  3.899e+00  1.627e+00  0.000e+00  292.683   19.764
 0.3390  3.42379e+01  1.934e+01  1.489e+01  1.298e+00  1.360e+01  0.000e+00 -6.323e-01  1.930e+00  7.555e+00  4.457e+00  1.584e+00  0.000e+00  270.394   22.459
 0.3405  3.42365e+01  1.907e+01  1.517e+01  1.324e+00  1.384e+01  0.000e+00 -6.404e-01  1.964e+00  7.154e+00  5.076e+00  1.611e+00  0.000e+00  266.585   27.601
 0.3420  3.42372e+01  1.639e+01  1.785e+01  1.339e+00  1.651e+01  0.000e+00 -6.471e-01  1.986e+00  9.282e+00  5.552e+00  1.673e+00  0.000e+00  229.125   28.509
 0.3435  3.42389e+01  1.338e+01  2.086e+01  1.330e+00  1.953e+01  0.000e+00 -6.486e-01  1.979e+00  1.224e+01  5.574e+00  1.711e+00  0.000e+00  187.039   25.392
 0.3450  3.42379e+01  1.504e+01  1.919e+01  1.304e+00  1.789e+01  0.000e+00 -6.447e-01  1.949e+00  1.122e+01  4.997e+00  1.675e+00  0.000e+00  210.302   24.490
 0.3465  3.42362e+01  1.851e+01  1.573e+01  1.277e+00  1.445e+01  0.000e+00 -6.390e-01  1.916e+00  8.813e+00  4.064e+00  1.575e+00  0.000e+00  258.706   25.202
 0.3480  3.42372e+01  1.884e+01  1.540e+01  1.266e+00  1.413e+01  0.000e+00 -6.363e-01  1.902e+00  9.443e+00  3.230e+00  1.458e+00  0.000e+00  263.351   23.873
 0.3495  3.42382e+01  1.886e+01  1.538e+01  1.277e+00  1.410e+01  0.000e+00 -6.388e-01  1.916e+00  9.884e+00  2.843e+00  1.376e+00  0.000e+00  263.605   24.022
 0.3510  3.42367e+01  2.125e+01  1.298e+01  1.303e+00  1.168e+01  0.000e+00 -6.444e-01  1.947e+00  7.255e+00  3.049e+00  1.378e+00  0.000e+00  297.069   28.060
 0.3525  3.42362e+01  2.163e+01  1.260e+01  1.324e+00  1.128e+01  0.000e+00 -6.488e-01  1.973e+00  5.895e+00  3.850e+00  1.533e+00  0.000e+00  302.402   29.238
 0.3540  3.42381e+01  1.849e+01  1.575e+01  1.327e+00  1.442e+01  0.000e+00 -6.484e-01  1.975e+00  7.562e+00  4.957e+00  1.902e+00  0.000e+00  258.462   23.640
 0.3555  3.42382e+01  1.702e+01  1.722e+01  1.310e+00  1.591e+01  0.000e+00 -6.425e-01  1.953e+00  7.657e+00  5.781e+00  2.472e+00  0.000e+00  237.886   17.006
 0.3570  3.42365e+01  1.789e+01  1.634e+01  1.288e+00  1.505e+01  0.000e+00 -6.336e-01  1.922e+00  5.985e+00  5.937e+00  3.133e+00  0.000e+00  250.124   12.554
 0.3585  3.42369e+01  1.640e+01  1.784e+01  1.278e+00  1.656e+01  0.000e+00 -6.259e-01  1.904e+00  7.308e+00  5.507e+00  3.743e+00  0.000e+00  229.257    7.402
 0.3600  3.42386e+01  1.363e+01  2.061e+01  1.288e+00  1.932e+01  0.000e+00 -6.221e-01  1.910e+00  1.041e+01  4.719e+00  4.194e+00  0.000e+00  190.513    3.529
 0.3615  3.42379e+01  1.426e+01  1.998e+01  1.313e+00  1.867e+01  0.000e+00 -6.219e-01  1.935e+00  1.053e+01  3.716e+00  4.417e+00  0.000e+00  199.325    5.778
 0.3630  3.42366e+01  1.632e+01  1.791e+01  1.336e+00  1.658e+01  0.000e+00 -6.228e-01  1.959e+00  9.451e+00  2.764e+00  4.362e+00  0.000e+00  228.172   10.471
 0.3645  3.42375e+01  1.603e+01  1.821e+01  1.343e+00  1.687e+01  0.000e+00 -6.220e-01  1.965e+00  1.049e+01  2.340e+00  4.042e+00  0.000e+00  224.007   11.114
 0.3660  3.42382e+01  1.587e+01  1.836e+01  1.330e+00  1.704e+01  0.000e+00 -6.181e-01  1.948e+00  1.081e+01  2.659e+00  3.565e+00  0.000e+00  221.884    9.619
 0.3675  3.42368e+01  1.784e+01  1.640e+01  1.307e+00  1.509e+01  0.000e+00 -6.128e-01  1.920e+00  8.536e+00  3.457e+00  3.101e+00  0.000e+00  249.315    9.881
 0.3690  3.42365e+01  1.822e+01  1.601e+01  1.291e+00  1.472e+01  0.000e+00 -6.099e-01  1.901e+00  7.553e+00  4.396e+00  2.772e+00  0.000e+00  254.737   10.153
 0.3705  3.42381e+01  1.626e+01  1.798e+01  1.294e+00  1.668e+01  0.000e+00 -6.127e-01  1.906e+00  8.852e+00  5.215e+00  2.615e+00  0.000e+00  227.324   10.519
 0.3720  3.42381e+01  1.638e+01  1.786e+01  1.312e+00  1.654e+01  0.000e+00 -6.211e-01  1.933e+00  8.377e+00  5.562e+00  2.605e+00  0.000e+00  228.999   15.461
 0.3735  3.42368e+01  1.881e+01  1.543e+01  1.332e+00  1.410e+01  0.000e+00 -6.319e-01  1.964e+00  6.276e+00  5.128e+00  2.691e+00  0.000e+00  262.926   23.679
 0.3750  3.42370e+01  1.960e+01  1.464e+01  1.337e+00  1.330e+01  0.000e+00 -6.404e-01  1.977e+00  6.407e+00  4.108e+00  2.785e+00  0.000e+00  273.980   28.360
 0.3765  3.42378e+01  1.912e+01  1.512e+01  1.319e+00  1.380e+01  0.000e+00 -6.435e-01  1.962e+00  7.869e+00  3.157e+00  2.772e+00  0.000e+00  267.282   28.396
 0.3780  3.42370e+01  1.962e+01  1.462e+01  1.287e+00  1.333e+01  0.000e+00 -6.418e-01  1.929e+00  8.027e+00  2.730e+00  2.572e+00  0.000e+00  274.259   27.314
 0.3795  3.42365e+01  1.907e+01  1.517e+01  1.262e+00  1.391e+01  0.000e+00 -6.390e-01  1.901e+00  8.851e+00  2.865e+00  2.193e+00  0.000e+00  266.502   25.236
 0.3810  3.42378e+01  1.630e+01  1.794e+01  1.258e+00  1.668e+01  0.000e+00 -6.391e-01  1.897e+00  1.148e+01  3.483e+00  1.712e+00  0.000e+00  227.880   22.381
 0.3825  3.42383e+01  1.500e+01  1.924e+01  1.276e+00  1.796e+01  0.000e+00 -6.432e-01  1.920e+00  1.228e+01  4.445e+00  1.235e+00  0.000e+00  209.657   22.881
 0.3840  3.42372e+01  1.648e+01  1.775e+01  1.304e+00  1.645e+01  0.000e+00 -6.488e-01  1.953e+00  1.020e+01  5.385e+00  8.659e-01  0.000e+00  230.426   27.017
 0.3855  3.42371e+01  1.764e+01  1.660e+01  1.322e+00  1.528e+01  0.000e+00 -6.517e-01  1.973e+00  8.728e+00  5.852e+00  7.010e-01  0.000e+00  246.510   29.083
 0.3870  3.42379e+01  1.817e+01  1.607e+01  1.316e+00  1.475e+01  0.000e+00 -6.485e-01  1.964e+00  8.239e+00  5.713e+00  8.015e-01  0.000e+00  253.960   27.068
 0.3885  3.42373e+01  2.015e+01  1.409e+01  1.293e+00  1.280e+01  0.000e+00 -6.393e-01  1.932e+00  6.481e+00  5.165e+00  1.152e+00  0.000e+00  281.624   23.995
 0.3900  3.42365e+01  2.167e+01  1.257e+01  1.271e+00  1.130e+01  0.000e+00 -6.278e-01  1.899e+00  5.230e+00  4.413e+00  1.652e+00  0.000e+00  302.914   20.266
 0.3915  3.42374e+01  2.056e+01  1.368e+01  1.266e+00  1.242e+01  0.000e+00 -6.191e-01  1.885e+00  6.598e+00  3.643e+00  2.174e+00  0.000e+00  287.336   15.545
 0.3930  3.42380e+01  1.948e+01  1.476e+01  1.283e+00  1.348e+01  0.000e+00 -6.156e-01  1.899e+00  7.747e+00  3.112e+00  2.618e+00  0.000e+00  272.256   13.516
 0.3945  3.42368e+01  1.989e+01  1.435e+01  1.313e+00  1.304e+01  0.000e+00 -6.161e-01  1.929e+00  7.010e+00  3.105e+00  2.923e+00  0.000e+00  277.974   15.143
 0.3960  3.42367e+01  1.854e+01  1.570e+01  1.337e+00  1.436e+01  0.000e+00 -6.169e-01  1.954e+00  7.556e+00  3.736e+00  3.069e+00  0.000e+00  259.136   14.788
 0.3975  3.42381e+01  1.501e+01  1.923e+01  1.341e+00  1.788e+01  0.000e+00 -6.144e-01  1.956e+00  1.004e+01  4.759e+00  3.085e+00  0.000e+00  209.838    9.876
 0.3990  3.42382e+01  1.327e+01  2.097e+01  1.325e+00  1.964e+01  0.000e+00 -6.080e-01  1.933e+00  1.096e+01  5.641e+00  3.039e+00  0.000e+00  185.513    4.838
 0.4005  3.42372e+01  1.379e+01  2.045e+01  1.302e+00  1.915e+01  0.000e+00 -6.004e-01  1.903e+00  1.021e+01  5.934e+00  3.001e+00  0.000e+00  192.741    2.383
 0.4020  3.42376e+01  1.393e+01  2.031e+01  1.289e+00  1.902e+01  0.000e+00 -5.964e-01  1.886e+00  1.044e+01  5.560e+00  3.019e+00  0.000e+00  194.649    1.757
 0.4035  3.42383e+01  1.478e+01  1.946e+01  1.295e+00  1.817e+01  0.000e+00 -5.985e-01  1.894e+00  1.029e+01  4.771e+00  3.102e+00  0.000e+00  206.561    4.987
 0.4050  3.42372e+01  1.812e+01  1.612e+01  1.316e+00  1.480e+01  0.000e+00 -6.061e-01  1.922e+00  7.624e+00  3.960e+00  3.216e+00  0.000e+00  253.299   13.470
 0.4065  3.42364e+01  2.076e+01  1.348e+01  1.335e+00  1.214e+01  0.000e+00 -6.154e-01  1.950e+00  5.284e+00  3.559e+00  3.301e+00  0.000e+00  290.151   21.688
 0.4080  3.42374e+01  2.006e+01  1.418e+01  1.337e+00  1.284e+01  0.000e+00 -6.222e-01  1.960e+00  5.739e+00  3.811e+00  3.292e+00  0.000e+00  280.372   24.236
 0.4095  3.42380e+01  1.883e+01  1.541e+01  1.319e+00  1.409e+01  0.000e+00 -6.244e-01  1.943e+00  6.461e+00  4.464e+00  3.164e+00  0.000e+00  263.207   23.370
 0.4110  3.42372e+01  1.898e+01  1.526e+01  1.290e+00  1.397e+01  0.000e+00 -6.233e-01  1.914e+00  6.091e+00  4.942e+00  2.935e+00  0.000e+00  265.288   22.751
 0.4125  3.42370e+01  1.826e+01  1.598e+01  1.271e+00  1.471e+01  0.000e+00 -6.227e-01  1.894e+00  7.102e+00  4.949e+00  2.656e+00  0.000e+00  255.227   22.059
