# energy of co ( 0.0000 ps of eq)
         time    e_total         e_kin       e_pot  e_nonbond    e_bonded    e_boundary       e_vdw      e_elst      e_bond     e_angle   e_tors        e_oop temperature    pressure
      0.3519      2.402565      2.3124      0.0902      0.0000      0.0902      0.0000      0.0000      0.0000      0.0902      0.0000      0.0000      0.0000   387.88187    -4.28075
      0.3559      2.402782      1.7531      0.6497      0.0000      0.6497      0.0000      0.0000      0.0000      0.6497      0.0000      0.0000      0.0000   294.07009   -16.81151
      0.3599      2.402571      2.3050      0.0976      0.0000      0.0976      0.0000      0.0000      0.0000      0.0976      0.0000      0.0000      0.0000   386.64295     9.69144
      0.3639      2.402775      1.7967      0.6061      0.0000      0.6061      0.0000      0.0000      0.0000      0.6061      0.0000      0.0000      0.0000   301.37053    19.43104
      0.3679      2.402579      2.2756      0.1270      0.0000      0.1270      0.0000      0.0000      0.0000      0.1270      0.0000      0.0000      0.0000   381.71282    -5.61856
      0.3719      2.402767      1.7907      0.6121      0.0000      0.6121      0.0000      0.0000      0.0000      0.6121      0.0000      0.0000      0.0000   300.36760   -16.21171
      0.3759      2.402587      2.2675      0.1351      0.0000      0.1351      0.0000      0.0000      0.0000      0.1351      0.0000      0.0000      0.0000   380.35035    10.89135
      0.3799      2.402759      1.8358      0.5669      0.0000      0.5669      0.0000      0.0000      0.0000      0.5669      0.0000      0.0000      0.0000   307.94387    18.90985
      0.3839      2.402595      2.2340      0.1686      0.0000      0.1686      0.0000      0.0000      0.0000      0.1686      0.0000      0.0000      0.0000   374.73110    -6.92527
      0.3879      2.402751      1.8330      0.5698      0.0000      0.5698      0.0000      0.0000      0.0000      0.5698      0.0000      0.0000      0.0000   307.46029   -15.51503
      0.3919      2.402604      2.2255      0.1771      0.0000      0.1771      0.0000      0.0000      0.0000      0.1771      0.0000      0.0000      0.0000   373.30163    12.04026
      0.3959      2.402742      1.8792      0.5235      0.0000      0.5235      0.0000      0.0000      0.0000      0.5235      0.0000      0.0000      0.0000   315.22329    18.30941
      0.3999      2.402613      2.1884      0.2143      0.0000      0.2143      0.0000      0.0000      0.0000      0.2143      0.0000      0.0000      0.0000   367.07400    -8.19337
      0.4039      2.402733      1.8791      0.5236      0.0000      0.5236      0.0000      0.0000      0.0000      0.5236      0.0000      0.0000      0.0000   315.20757   -14.72597
      0.4079      2.402622      2.1798      0.2228      0.0000      0.2228      0.0000      0.0000      0.0000      0.2228      0.0000      0.0000      0.0000   365.63977    13.13349
      0.4119      2.402723      1.9260      0.4768      0.0000      0.4768      0.0000      0.0000      0.0000      0.4768      0.0000      0.0000      0.0000   323.06218    17.63164
      0.4159      2.402631      2.1396      0.2631      0.0000      0.2631      0.0000      0.0000      0.0000      0.2631      0.0000      0.0000      0.0000   358.89236    -9.41540
      0.4199      2.402714      1.9283      0.4744      0.0000      0.4744      0.0000      0.0000      0.0000      0.4744      0.0000      0.0000      0.0000   323.45594   -13.84959
      0.4239      2.402641      2.1314      0.2712      0.0000      0.2712      0.0000      0.0000      0.0000      0.2712      0.0000      0.0000      0.0000   357.51993    14.16671
      0.4279      2.402704      1.9751      0.4276      0.0000      0.4276      0.0000      0.0000      0.0000      0.4276      0.0000      0.0000      0.0000   331.30256    16.87879
      0.4319      2.402651      2.0886      0.3140      0.0000      0.3140      0.0000      0.0000      0.0000      0.3140      0.0000      0.0000      0.0000   350.34762   -10.58408
      0.4359      2.402694      1.9795      0.4232      0.0000      0.4232      0.0000      0.0000      0.0000      0.4232      0.0000      0.0000      0.0000   332.04203   -12.89149
      0.4399      2.402661      2.0812      0.3214      0.0000      0.3214      0.0000      0.0000      0.0000      0.3214      0.0000      0.0000      0.0000   349.10629    15.13597
      0.4439      2.402684      2.0256      0.3771      0.0000      0.3771      0.0000      0.0000      0.0000      0.3771      0.0000      0.0000      0.0000   339.77835    16.05336
      0.4479      2.402672      2.0365      0.3661      0.0000      0.3661      0.0000      0.0000      0.0000      0.3661      0.0000      0.0000      0.0000   341.60855   -11.69232
      0.4519      2.402673      2.0317      0.3710      0.0000      0.3710      0.0000      0.0000      0.0000      0.3710      0.0000      0.0000      0.0000   340.79585   -11.85771
      0.4559      2.402682      2.0303      0.3723      0.0000      0.3723      0.0000      0.0000      0.0000      0.3723      0.0000      0.0000      0.0000   340.56883    16.03770
      0.4599      2.402663      2.0765      0.3261      0.0000      0.3261      0.0000      0.0000      0.0000      0.3261      0.0000      0.0000      0.0000   348.31857    15.15822
      0.4639      2.402692      1.9843      0.4184      0.0000      0.4184      0.0000      0.0000      0.0000      0.4184      0.0000      0.0000      0.0000   332.84794   -12.73327
      0.4679      2.402653      2.0838      0.3188      0.0000      0.3188      0.0000      0.0000      0.0000      0.3188      0.0000      0.0000      0.0000   349.54420   -10.75473
