#
# INPUTFILE /home/tmpchem/coding/compchem/input/mc/lif.mc
#
# -- INPUT DATA --
#
# MOLFILE /home/tmpchem/coding/compchem/geom/prm/lif.prm
# ENERGYOUT /home/tmpchem/coding/compchem/data/mc/lif.dat
# GEOMOUT /home/tmpchem/coding/compchem/data/mc/lif.xyz
# RANDOMSEED 1589347151
# TEMPERATURE 0.000000 K
# BOUNDARY 22.000000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE cube
# STATUSTIME 1.000000 s
# ENERGYCONF 2
# GEOMCONF 1
# TOTALCONF 1000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
    190 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    192 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    194 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    196 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    198 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    200 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    202 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    204 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    206 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    208 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    210 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    212 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    214 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    216 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    218 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    220 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    222 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    224 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    226 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    228 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    230 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    232 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    234 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    236 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    238 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    240 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    242 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    244 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    246 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    248 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    250 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    252 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    254 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    256 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    258 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    260 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    262 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    264 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    266 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    268 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    270 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    272 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    274 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    276 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    278 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    280 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    282 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    284 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    286 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    288 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    290 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    292 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    294 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
    296 -1.77848e+02 -1.778e+02  0.000e+00  0.000e+00  1.535e+01 -1.932e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00
