# energy [kcal/mol] of ethane
#  conf       e_pot  e_nonbond   e_bonded  e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
   2325  2.53494e+01  0.000e+00  2.535e+01  0.000e+00  0.000e+00  0.000e+00  1.252e+01  1.120e+01  1.632e+00  0.000e+00
   2350  2.83329e+01  0.000e+00  2.833e+01  0.000e+00  0.000e+00  0.000e+00  2.043e+01  6.511e+00  1.396e+00  0.000e+00
   2375  2.46373e+01  0.000e+00  2.464e+01  0.000e+00  0.000e+00  0.000e+00  7.645e+00  1.578e+01  1.213e+00  0.000e+00
   2400  3.16945e+01  0.000e+00  3.169e+01  0.000e+00  0.000e+00  0.000e+00  4.463e+00  2.589e+01  1.340e+00  0.000e+00
   2425  5.25005e+01  0.000e+00  5.250e+01  0.000e+00  0.000e+00  0.000e+00  1.876e+01  3.242e+01  1.325e+00  0.000e+00
   2450  3.47497e+01  0.000e+00  3.475e+01  0.000e+00  0.000e+00  0.000e+00  1.694e+01  1.725e+01  5.649e-01  0.000e+00
   2475  2.91655e+01  0.000e+00  2.917e+01  0.000e+00  0.000e+00  0.000e+00  8.221e+00  2.011e+01  8.357e-01  0.000e+00
   2500  3.26324e+01  0.000e+00  3.263e+01  0.000e+00  0.000e+00  0.000e+00  1.529e+01  1.592e+01  1.419e+00  0.000e+00
   2525  3.37712e+01  0.000e+00  3.377e+01  0.000e+00  0.000e+00  0.000e+00  1.848e+01  1.411e+01  1.177e+00  0.000e+00
   2550  4.52999e+01  0.000e+00  4.530e+01  0.000e+00  0.000e+00  0.000e+00  7.346e+00  3.625e+01  1.701e+00  0.000e+00
   2575  9.06249e+01  0.000e+00  9.062e+01  0.000e+00  0.000e+00  0.000e+00  3.850e+01  5.102e+01  1.103e+00  0.000e+00
   2600  5.63016e+01  0.000e+00  5.630e+01  0.000e+00  0.000e+00  0.000e+00  2.097e+01  3.385e+01  1.480e+00  0.000e+00
   2625  5.15962e+01  0.000e+00  5.160e+01  0.000e+00  0.000e+00  0.000e+00  1.592e+01  3.422e+01  1.454e+00  0.000e+00
   2650  7.53236e+01  0.000e+00  7.532e+01  0.000e+00  0.000e+00  0.000e+00  3.889e+01  3.536e+01  1.069e+00  0.000e+00
   2675  3.72237e+01  0.000e+00  3.722e+01  0.000e+00  0.000e+00  0.000e+00  1.529e+01  2.018e+01  1.751e+00  0.000e+00
   2700  4.72327e+01  0.000e+00  4.723e+01  0.000e+00  0.000e+00  0.000e+00  1.347e+01  3.221e+01  1.554e+00  0.000e+00
   2725  5.96292e+01  0.000e+00  5.963e+01  0.000e+00  0.000e+00  0.000e+00  3.439e+01  2.383e+01  1.410e+00  0.000e+00
   2750  5.62449e+01  0.000e+00  5.624e+01  0.000e+00  0.000e+00  0.000e+00  1.634e+01  3.841e+01  1.503e+00  0.000e+00
   2775  1.01861e+02  0.000e+00  1.019e+02  0.000e+00  0.000e+00  0.000e+00  6.030e+01  4.066e+01  9.006e-01  0.000e+00
   2800  7.62214e+01  0.000e+00  7.622e+01  0.000e+00  0.000e+00  0.000e+00  4.961e+01  2.555e+01  1.063e+00  0.000e+00
   2825  6.36944e+01  0.000e+00  6.369e+01  0.000e+00  0.000e+00  0.000e+00  1.820e+01  4.412e+01  1.376e+00  0.000e+00
   2850  2.57308e+01  0.000e+00  2.573e+01  0.000e+00  0.000e+00  0.000e+00  8.109e+00  1.605e+01  1.574e+00  0.000e+00
   2875  4.43652e+01  0.000e+00  4.437e+01  0.000e+00  0.000e+00  0.000e+00  1.664e+01  2.632e+01  1.406e+00  0.000e+00
   2900  4.45897e+01  0.000e+00  4.459e+01  0.000e+00  0.000e+00  0.000e+00  3.799e+01  4.778e+00  1.819e+00  0.000e+00
   2925  4.28290e+01  0.000e+00  4.283e+01  0.000e+00  0.000e+00  0.000e+00  1.796e+01  2.322e+01  1.643e+00  0.000e+00
   2950  7.61281e+01  0.000e+00  7.613e+01  0.000e+00  0.000e+00  0.000e+00  4.099e+01  3.391e+01  1.223e+00  0.000e+00
   2975  6.26735e+01  0.000e+00  6.267e+01  0.000e+00  0.000e+00  0.000e+00  4.008e+01  2.126e+01  1.330e+00  0.000e+00
   3000  4.68369e+01  0.000e+00  4.684e+01  0.000e+00  0.000e+00  0.000e+00  1.140e+01  3.413e+01  1.312e+00  0.000e+00
   3025  4.14710e+01  0.000e+00  4.147e+01  0.000e+00  0.000e+00  0.000e+00  3.848e+00  3.642e+01  1.205e+00  0.000e+00
   3050  6.14445e+01  0.000e+00  6.144e+01  0.000e+00  0.000e+00  0.000e+00  2.359e+01  3.682e+01  1.029e+00  0.000e+00
   3075  6.09080e+01  0.000e+00  6.091e+01  0.000e+00  0.000e+00  0.000e+00  2.867e+01  3.157e+01  6.643e-01  0.000e+00
   3100  4.51495e+01  0.000e+00  4.515e+01  0.000e+00  0.000e+00  0.000e+00  3.815e+00  4.001e+01  1.327e+00  0.000e+00
   3125  6.13584e+01  0.000e+00  6.136e+01  0.000e+00  0.000e+00  0.000e+00  3.218e+01  2.836e+01  8.189e-01  0.000e+00
   3150  4.79934e+01  0.000e+00  4.799e+01  0.000e+00  0.000e+00  0.000e+00  1.643e+01  3.098e+01  5.802e-01  0.000e+00
   3175  5.24772e+01  0.000e+00  5.248e+01  0.000e+00  0.000e+00  0.000e+00  3.283e+01  1.912e+01  5.252e-01  0.000e+00
   3200  4.07005e+01  0.000e+00  4.070e+01  0.000e+00  0.000e+00  0.000e+00  2.373e+01  1.624e+01  7.338e-01  0.000e+00
   3225  4.92619e+01  0.000e+00  4.926e+01  0.000e+00  0.000e+00  0.000e+00  2.017e+01  2.855e+01  5.417e-01  0.000e+00
   3250  2.88185e+01  0.000e+00  2.882e+01  0.000e+00  0.000e+00  0.000e+00  8.596e+00  1.953e+01  6.902e-01  0.000e+00
   3275  4.24933e+01  0.000e+00  4.249e+01  0.000e+00  0.000e+00  0.000e+00  1.067e+01  3.152e+01  3.017e-01  0.000e+00
   3300  6.18926e+01  0.000e+00  6.189e+01  0.000e+00  0.000e+00  0.000e+00  2.791e+01  3.306e+01  9.297e-01  0.000e+00
   3325  3.59601e+01  0.000e+00  3.596e+01  0.000e+00  0.000e+00  0.000e+00  1.628e+01  1.902e+01  6.553e-01  0.000e+00
   3350  4.63812e+01  0.000e+00  4.638e+01  0.000e+00  0.000e+00  0.000e+00  9.209e+00  3.614e+01  1.033e+00  0.000e+00
   3375  4.99268e+01  0.000e+00  4.993e+01  0.000e+00  0.000e+00  0.000e+00  3.650e+01  1.258e+01  8.495e-01  0.000e+00
   3400  5.95265e+01  0.000e+00  5.953e+01  0.000e+00  0.000e+00  0.000e+00  3.468e+01  2.289e+01  1.955e+00  0.000e+00
   3425  3.76793e+01  0.000e+00  3.768e+01  0.000e+00  0.000e+00  0.000e+00  3.976e+00  3.244e+01  1.266e+00  0.000e+00
   3450  6.63227e+01  0.000e+00  6.632e+01  0.000e+00  0.000e+00  0.000e+00  3.027e+01  3.457e+01  1.486e+00  0.000e+00
   3475  3.24557e+01  0.000e+00  3.246e+01  0.000e+00  0.000e+00  0.000e+00  6.059e+00  2.459e+01  1.809e+00  0.000e+00
   3500  5.16682e+01  0.000e+00  5.167e+01  0.000e+00  0.000e+00  0.000e+00  2.208e+01  2.747e+01  2.121e+00  0.000e+00
   3525  6.56675e+01  0.000e+00  6.567e+01  0.000e+00  0.000e+00  0.000e+00  1.343e+01  5.006e+01  2.180e+00  0.000e+00
   3550  5.22780e+01  0.000e+00  5.228e+01  0.000e+00  0.000e+00  0.000e+00  1.893e+01  3.095e+01  2.391e+00  0.000e+00
   3575  5.76466e+01  0.000e+00  5.765e+01  0.000e+00  0.000e+00  0.000e+00  3.178e+01  2.318e+01  2.688e+00  0.000e+00
   3600  4.03594e+01  0.000e+00  4.036e+01  0.000e+00  0.000e+00  0.000e+00  1.541e+01  2.254e+01  2.406e+00  0.000e+00
   3625  3.31774e+01  0.000e+00  3.318e+01  0.000e+00  0.000e+00  0.000e+00  1.716e+01  1.370e+01  2.318e+00  0.000e+00
   3650  3.66605e+01  0.000e+00  3.666e+01  0.000e+00  0.000e+00  0.000e+00  1.734e+01  1.767e+01  1.648e+00  0.000e+00
   3675  3.74312e+01  0.000e+00  3.743e+01  0.000e+00  0.000e+00  0.000e+00  1.482e+01  2.126e+01  1.352e+00  0.000e+00
   3700  4.81301e+01  0.000e+00  4.813e+01  0.000e+00  0.000e+00  0.000e+00  1.806e+01  2.824e+01  1.828e+00  0.000e+00
   3725  6.17170e+01  0.000e+00  6.172e+01  0.000e+00  0.000e+00  0.000e+00  2.453e+01  3.507e+01  2.117e+00  0.000e+00
   3750  5.90275e+01  0.000e+00  5.903e+01  0.000e+00  0.000e+00  0.000e+00  2.816e+01  2.906e+01  1.811e+00  0.000e+00
   3775  7.73602e+01  0.000e+00  7.736e+01  0.000e+00  0.000e+00  0.000e+00  2.324e+01  5.256e+01  1.563e+00  0.000e+00
   3800  4.95890e+01  0.000e+00  4.959e+01  0.000e+00  0.000e+00  0.000e+00  1.270e+01  3.500e+01  1.886e+00  0.000e+00
   3825  4.05857e+01  0.000e+00  4.059e+01  0.000e+00  0.000e+00  0.000e+00  4.467e+00  3.383e+01  2.291e+00  0.000e+00
   3850  4.93518e+01  0.000e+00  4.935e+01  0.000e+00  0.000e+00  0.000e+00  1.167e+01  3.519e+01  2.496e+00  0.000e+00
   3875  7.35994e+01  0.000e+00  7.360e+01  0.000e+00  0.000e+00  0.000e+00  3.522e+01  3.584e+01  2.537e+00  0.000e+00
   3900  7.04231e+01  0.000e+00  7.042e+01  0.000e+00  0.000e+00  0.000e+00  3.839e+01  2.939e+01  2.643e+00  0.000e+00
   3925  2.75801e+01  0.000e+00  2.758e+01  0.000e+00  0.000e+00  0.000e+00  8.909e+00  1.623e+01  2.438e+00  0.000e+00
   3950  5.72060e+01  0.000e+00  5.721e+01  0.000e+00  0.000e+00  0.000e+00  1.992e+01  3.514e+01  2.144e+00  0.000e+00
   3975  4.60369e+01  0.000e+00  4.604e+01  0.000e+00  0.000e+00  0.000e+00  1.005e+01  3.398e+01  2.001e+00  0.000e+00
   4000  5.96298e+01  0.000e+00  5.963e+01  0.000e+00  0.000e+00  0.000e+00  3.059e+01  2.698e+01  2.057e+00  0.000e+00
   4025  3.45435e+01  0.000e+00  3.454e+01  0.000e+00  0.000e+00  0.000e+00  1.248e+01  1.988e+01  2.182e+00  0.000e+00
   4050  4.36298e+01  0.000e+00  4.363e+01  0.000e+00  0.000e+00  0.000e+00  6.062e+00  3.534e+01  2.230e+00  0.000e+00
   4075  2.92221e+01  0.000e+00  2.922e+01  0.000e+00  0.000e+00  0.000e+00  1.434e+01  1.257e+01  2.303e+00  0.000e+00
   4100  6.10138e+01  0.000e+00  6.101e+01  0.000e+00  0.000e+00  0.000e+00  4.719e+01  1.184e+01  1.989e+00  0.000e+00
   4125  4.18619e+01  0.000e+00  4.186e+01  0.000e+00  0.000e+00  0.000e+00  2.443e+01  1.548e+01  1.955e+00  0.000e+00
   4150  4.92936e+01  0.000e+00  4.929e+01  0.000e+00  0.000e+00  0.000e+00  2.914e+01  1.842e+01  1.736e+00  0.000e+00
   4175  3.21216e+01  0.000e+00  3.212e+01  0.000e+00  0.000e+00  0.000e+00  1.029e+01  1.991e+01  1.918e+00  0.000e+00
